Taxonomy ID,Domain,Status,Proposal Name,Genome Name,Taxon Object ID,NCBI Taxon ID,RefSeq Project ID,GenBank Project ID,Phylum,Class,Order,Family,Genus,Species,Strain,Sequencing Center,IMG Submission ID,GOLD ID,Biotic Relationships,Body Site,Body Subsite,Cell Arrangement,Cell Shape,Diseases,Energy Source,Ecosystem,Ecosystem Category,Ecosystem Type,Ecosystem Subtype,Isolation,Specific Ecosystem,Motility,Metabolism,Oxygen Requirement,Phenotype,Salinity,Sporulation,Temperature Range,Genome Size,Gene Count,16S rRNA Count,Paralogs Count,Paralogs %,KEGG Count,KEGG %,MetaCyc Count,MetaCyc %,IMG Pathwawy Count,IMG Pathway %
641522620,Bacteria,Finished,zzz,Corynebacterium urealyticum DSM 7109,641522620,504474,61639,29211,Actinobacteria,Actinobacteria,Actinomycetales,Corynebacteriaceae,Corynebacterium,urealyticum,DSM 7109,Bielefeld Univ,,Gc00755,Free living,Bladder,,Singles,Rod-shaped,"Urinary tract infection, Cystitis, Pyelitis",Chemoorganotroph,,,,,Free living,,,,Anaerobe,"Lipophilic, Pathogen",,Nonsporulating,Mesophile,2369219,2084,3,165,7.92,664,31.86,439,21.07,229,10.99
649989925,Bacteria,Draft,zzz,Corynebacterium variabile DSM 44702,649989925,858619,62003,50001,Actinobacteria,Actinobacteria,Actinomycetales,Corynebacteriaceae,Corynebacterium,variabile,DSM 44702,Bielefeld Univ,,,,,,,,,,,,,,,,,,,,,,,3299601,3153,1,67,2.12,850,26.96,550,17.44,143,4.54
648028020,Bacteria,Finished,zzz,Croceibacter atlanticus HTCC2559,648028020,216432,49661,13570,Bacteroidetes,Flavobacteria,Flavobacteriales,Flavobacteriaceae,Croceibacter,atlanticus,HTCC2559,"J. Craig Venter Institute, Oregon State Univ",,Gc01338,Free living,,,,Rod-shaped,None,Chemoheterotroph,,,,,Free living,,Nonmotile,,Aerobe,,,,Mesophile,2952962,2743,2,224,8.17,683,24.9,473,17.24,103,3.76
638341074,Bacteria,Draft,Crocosphaera watsonii WH8501,Crocosphaera watsonii WH 8501,638341074,165597,54123,10651,Cyanobacteria,Cyanophyceae,Chroococcales,Cyanobacteriaceae,Crocosphaera,watsonii,WH 8501,"DOE Joint Genome Institute, Woods Hole Oceanographic Institute",,Gi00176,Free living,,,Singles,,None,"Diazotroph, Photosynthetic",,,,,Free living,,,Nitrogen fixation,,,,,Mesophile,6238156,6001,2,2239,37.31,898,14.96,562,9.37,297,4.95
637000229,Bacteria,Finished,Ralstonia eutropha JMP-134,Cupriavidus necator JMP134,637000229,264198,58047,10646,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Cupriavidus,eutropha,JMP134,"DOE Joint Genome Institute, Univ Catolica de Chile",,Gc00292,Free living,,,,Rod-shaped,None,"Chemolithoautotroph, Heterotroph",,,,,Free living,,Motile,Degrades pollutants,Aerobe,,,,Mesophile,7255290,6631,6,1996,30.1,2084,31.43,1407,21.22,509,7.68
644736347,Bacteria,Finished,zzz,Cupriavidus taiwanensis LMG 19424,644736347,164546,61615,15733,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Cupriavidus,taiwanensis,,Genoscope,,Gc00754,Symbiotic,,,,Rod-shaped,None,Heterotroph,,,,,Symbiotic,,Motile,Nitrogen fixation,Facultative,Symbiotic,,Nonsporulating,Mesophile,6476522,5986,5,1443,24.11,1775,29.65,1134,18.94,398,6.65
647533126,Bacteria,Draft,zzz,Cyanobium sp. PCC 7001,647533126,180281,54675,19301,Cyanobacteria,Cyanophyceae,Synechococcales,Synechococcaceae,Cyanobium,sp.,PCC 7001,"J. Craig Venter Institute, Univ of Massachusetts",,Gi01409,Free living,,,,,None,Photoautotroph,,,,,Free living,,Motile,,Aerobe,,,,Mesophile,2834252,2826,2,252,8.92,850,30.08,555,19.64,204,7.22
641522622,Bacteria,Finished,zzz,"Cyanothece sp. BH68, ATCC 51142",641522622,43989,59013,20319,Cyanobacteria,Cyanophyceae,Chroococcales,Cyanobacteriaceae,Cyanothece,sp.,ATCC 51142,"Purdue Univ, Washington Univ",,Gc00760,Free living,,,Singles,Coccus-shaped,None,Photoheterotroph,,,,,Free living,,Nonmotile,Nitrogen fixation,Facultative,,,,Mesophile,5460377,5354,2,1060,19.8,1097,20.49,671,12.53,299,5.58
643348533,Bacteria,Finished,Cyanothece Sequencing CSP_777088,Cyanothece sp. PCC 7424,643348533,65393,59025,20479,Cyanobacteria,Cyanophyceae,Chroococcales,Cyanobacteriaceae,Cyanothece,sp.,PCC 7424,DOE Joint Genome Institute,,Gc00904,Free living,,,Singles,Coccus-shaped,None,Autotroph,,,,,Free living,,Nonmotile,Nitrogen fixation,Anaerobe,,,,Mesophile,6554169,5933,3,1457,24.56,1176,19.82,716,12.07,302,5.09
643348534,Bacteria,Finished,Cyanothece Sequencing CSP_777088,Cyanothece sp. PCC 7425,643348534,395961,59435,28337,Cyanobacteria,Cyanophyceae,Chroococcales,Cyanobacteriaceae,Cyanothece,sp.,PCC 7425,DOE Joint Genome Institute,,Gc00933,Free living,,,Singles,Coccus-shaped,None,"Phototroph, Autotroph",,,,,Free living,,Nonmotile,Nitrogen fixation,Anaerobe,,,,Mesophile,5786110,5481,2,1288,23.5,1166,21.27,731,13.34,291,5.31
646564525,Bacteria,Finished,zzz,"Deferribacter desulfuricans SSM1, DSM 14783",646564525,639282,46653,37285,Deferribacteres,Deferribacteres,Deferribacterales,Deferribacteraceae,Deferribacter,desulfuricans,SSM1,NITE,,Gc01227,Free living,,,,Rod-shaped,None,Heterotroph,,,,,Free living,,Motile,,Anaerobe,,,,Thermophile,2542933,2425,2,294,12.12,828,34.14,481,19.84,151,6.23
637000089,Bacteria,Finished,zzz,Dehalococcoides ethenogenes 195,637000089,243164,57763,214,Chloroflexi,Dehalococcoidetes,Dehalococcoidales,Dehalococcoidaceae,Dehalococcoides,ethenogenes,195,J. Craig Venter Institute,,Gc00246,Free living,,,Singles,,None,Chemolithotroph,,,,,Free living,,Motile,Dechlorinates Tetrachloroethene,Anaerobe,,,Nonsporulating,Mesophile,1469720,1647,1,317,19.25,529,32.12,329,19.98,164,9.96
640427111,Bacteria,Finished,zzz,Dehalococcoides sp. BAV1,640427111,216389,58477,15770,Chloroflexi,Dehalococcoidetes,Dehalococcoidales,Dehalococcoidaceae,Dehalococcoides,sp.,BAV1,DOE Joint Genome Institute,,Gc00558,Free living,,,,Disc-shaped,None,Chemolithotroph,,,,,Free living,,Nonmotile,Dechlorinates Tetrachloroethene,Anaerobe,,,Nonsporulating,Mesophile,1341892,1443,1,160,11.09,503,34.86,310,21.48,157,10.88
637000090,Bacteria,Finished,zzz,Dehalococcoides sp. CBDB1,637000090,255470,58413,15604,Chloroflexi,Dehalococcoidetes,Dehalococcoidales,Dehalococcoidaceae,Dehalococcoides,sp.,CBDB1,"Max Planck Institute, Max-Planck Institute",,Gc00293,Free living,,,,,None,Chemolithotroph,,,,,Free living,,Motile,Dechlorinates Tetrachloroethene,Anaerobe,,,Nonsporulating,Mesophile,1395502,1517,1,217,14.3,506,33.36,313,20.63,162,10.68
646564526,Bacteria,Finished,zzz,Dehalococcoides sp. GT,646564526,633145,42115,36645,Chloroflexi,Dehalococcoidetes,Dehalococcoidales,Dehalococcoidaceae,Dehalococcoides,sp.,GT,DOE Joint Genome Institute,,Gc01211,Free living,,,,,None,Chemolithotroph,,,,,Free living,,Motile,Dechlorinates Tetrachloroethene,Anaerobe,,,Nonsporulating,Mesophile,1360154,1483,1,273,18.41,471,31.76,293,19.76,85,5.73
646311919,Bacteria,Finished,zzz,Dehalococcoides sp. VS,646311919,311424,42393,18811,Chloroflexi,Dehalococcoidetes,Dehalococcoidales,Dehalococcoidaceae,Dehalococcoides,sp.,VS,DOE Joint Genome Institute,,Gc01142,Free living,,,,,None,Chemolithotroph,,,,,Free living,,Motile,Dechlorinates Tetrachloroethene,Anaerobe,,,Nonsporulating,Mesophile,1413462,1489,1,230,15.45,492,33.04,309,20.75,93,6.25
649633034,Bacteria,Finished,A Genomic Encyclopedia of Bacteria and Archaea (GEBA),Deinococcus maricopensis DSM 21211,649633034,709986,62225,43461,Thermi,Deinococci,Deinococcales,Deinococcaceae,Deinococcus,maricopensis,DSM 21211,"DOE Joint Genome Institute, DSMZ",,,,,,,,,,,,,,,,,,,,,,,3498530,3367,4,104,3.09,894,26.55,576,17.11,286,8.49
637000092,Bacteria,Finished,zzz,Deinococcus radiodurans USUHS (R1),637000092,243230,57665,65,Thermi,Deinococci,Deinococcales,Deinococcaceae,Deinococcus,radiodurans,R1,J. Craig Venter Institute,,Gc00024,Free living,,,,Coccus-shaped,None,Chemoorganotroph,,,,,Free living,,Nonmotile,,Aerobe,Radiation resistant,,,Mesophile,3284088,3249,3,291,8.96,874,26.9,581,17.88,304,9.36
646564527,Bacteria,Finished,A Genomic Encyclopedia of Bacteria and Archaea (GEBA),"Denitrovibrio acetiphilus N2460, DSM 12809",646564527,522772,46657,29431,Deferribacteres,Deferribacteres,Deferribacterales,Deferribacteraceae,Denitrovibrio,acetiphilus,DSM 12809,"DOE Joint Genome Institute, DSMZ",,Gc01249,Free living,,,,Vibrio-shaped,None,Chemoorganotroph,,,,,Free living,,Motile,Nitrate reducer,Obligate anaerobe,,Halophile,Nonsporulating,Mesophile,3222077,3067,2,466,15.19,927,30.22,529,17.25,224,7.3
643692021,Bacteria,Finished,zzz,"Desulfobacterium autotrophicum HRM2, DSM 3382",643692021,177437,59061,20931,Proteobacteria,Deltaproteobacteria,Desulfobacterales,Desulfobacteraceae,Desulfobacterium,autotrophicum,HRM2,"Goettingen Genomics Laboratory, REGX",,Gc00947,Free living,,,,Rod-shaped,None,Lithoautotroph,,,,,Free living,,Motile,Sulfate reducer,Anaerobe,,,,Mesophile,5657782,5012,6,927,18.5,1315,26.24,790,15.76,215,4.29
649633036,Bacteria,Finished,A Genomic Encyclopedia of Bacteria and Archaea (GEBA),Desulfobulbus propionicus DSM 2032,649633036,577650,62265,32993,Proteobacteria,Deltaproteobacteria,Desulfobacterales,Desulfobulbaceae,Desulfobulbus,propionicus,DSM 2032,"DOE Joint Genome Institute, DSMZ",,,,,,,,,,,,,,,,,,,,,,,3851869,3408,2,112,3.29,1006,29.52,638,18.72,214,6.28
649633039,Bacteria,Finished,A Genomic Encyclopedia of Bacteria and Archaea (GEBA),Desulfurobacterium thermolithotrophum DSM 11699,649633039,868864,63405,51497,Aquificae,Aquificae,Aquificales,Desulfurobacteriaceae,Desulfurobacterium,thermolithotrophum,DSM 11699,"DOE Joint Genome Institute, DSMZ",,,,,,,,,,,,,,,,,,,,,,,1541968,1594,2,81,5.08,595,37.33,381,23.9,107,6.71
643348542,Bacteria,Finished,zzz,"Dictyoglomus thermophilum H-6-12, ATCC 35947",643348542,309799,59439,30731,Dictyoglomi,Dictyoglomia,Dictyoglomales,Dictyoglomaceae,Dictyoglomus,thermophilum,H-6-12,J. Craig Venter Institute,,Gc00863,Free living,,,"Chains, Pairs, Singles",Rod-shaped,None,Chemoorganotroph,,,,,Free living,,Nonmotile,,Anaerobe,,,Nonsporulating,Thermophile,1959987,1964,2,251,12.78,703,35.79,430,21.89,151,7.69
641228491,Bacteria,Finished,zzz,"Dinoroseobacter shibae DFL-12, DSM 16493",641228491,398580,58707,17417,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Dinoroseobacter,shibae,DFL 12,DOE Joint Genome Institute,,Gc00659,Free living,,,,Rod-shaped,None,Phototroph,,,,,Free living,,Motile,,Aerobe,Anoxygenic,,,Mesophile,4417868,4271,2,768,17.98,1320,30.91,860,20.14,290,6.79
644736356,Bacteria,Finished,A Genomic Encyclopedia of Bacteria and Archaea (GEBA),"Dyadobacter fermentans NS114, DSM 18053",644736356,471854,59049,20829,Bacteroidetes,Cytophagia,Cytophagales,Cytophagaceae,Dyadobacter,fermentans,"NS 114, DSM 18053","DOE Joint Genome Institute, DSMZ",,Gc01069,Free living,,,"Chains, Pairs",Rod-shaped,None,Chemoorganoheterotroph,,,,,Free living,,Nonmotile,,Aerobe,,,Nonsporulating,Mesophile,6967790,5854,4,1250,21.35,1053,17.99,760,12.98,236,4.03
643886208,Bacteria,Draft,Human Microbiome Project (HMP) Reference Genomes,Eikenella corrodens ATCC 23834,643886208,546274,55333,30493,Proteobacteria,Betaproteobacteria,Neisseriales,Neisseriaceae,Eikenella,corrodens,ATCC 23834,Washington Univ,,Gi03252,Free living,Oral,,,Rod-shaped,Periodontitis,Chemoorganotroph,,,,,Free living,,Motile,,Anaerobe,Pathogen,,Nonsporulating,Mesophile,2135355,2675,1,126,4.71,589,22.02,423,15.81,208,7.78
645951810,Bacteria,Draft,Human Microbiome Project (HMP) Reference Genomes,Enhydrobacter aerosaccus SK60,645951810,553217,55439,31335,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Enhydrobacter,aerosaccus,SK60,J. Craig Venter Institute,,Gi03490,Free living,Skin,Left arm,,Rod-shaped,,Chemoorganotroph,,,,,Free living,,Nonmotile,,Facultative,,,,Mesophile,2702626,2618,1,202,7.72,787,30.06,538,20.55,218,8.33
647533127,Bacteria,Draft,zzz,Enterococcus casseliflavus EC10,647533127,565654,55689,32931,Firmicutes,Bacilli,Lactobacillales,Enterococcaceae,Enterococcus,casseliflavus,EC10,Broad Institute,,Gi04038,Free living,,,"Chains, Pairs",Coccus-shaped,"Nocosomial infection, Opportunistic infection",Chemoorganotroph,,,,,Free living,,Nonmotile,,Facultative,Pathogen,Halotolerant,Nonsporulating,Mesophile,3451628,3344,1,630,18.84,1040,31.1,560,16.75,191,5.71
647533128,Bacteria,Draft,zzz,Enterococcus casseliflavus EC20,647533128,565655,55693,32935,Firmicutes,Bacilli,Lactobacillales,Enterococcaceae,Enterococcus,casseliflavus,EC20,Broad Institute,,Gi04359,Free living,,,"Chains, Pairs",Coccus-shaped,"Nocosomial infection, Opportunistic infection",Chemoorganotroph,,,,,Free living,,Nonmotile,,Facultative,Pathogen,Halotolerant,Nonsporulating,Mesophile,3418708,3208,1,615,19.17,1045,32.57,558,17.39,187,5.83
647533129,Bacteria,Draft,zzz,Enterococcus casseliflavus EC30,647533129,565652,55679,32921,Firmicutes,Bacilli,Lactobacillales,Enterococcaceae,Enterococcus,casseliflavus,EC30,Broad Institute,,Gi03895,Free living,,,"Pairs, Chains",Coccus-shaped,"Opportunistic infection, Nocosomial infection",Chemoorganotroph,,,,,Free living,,Nonmotile,,Facultative,Pathogen,Halotolerant,Nonsporulating,Mesophile,3452979,3322,1,622,18.72,1038,31.25,556,16.74,191,5.75
650377929,Bacteria,Finished,zzz,Enterococcus faecalis 62,650377929,936153,,61185,Firmicutes,Bacilli,Lactobacillales,Enterococcaceae,Enterococcus,faecalis,62,Eurofins Medigenomix GmbH,,,,,,,,,,,,,,,,,,,,,,,3100313,3094,4,107,3.46,882,28.51,491,15.87,17,0.55
647533130,Bacteria,Draft,zzz,Enterococcus faecalis AR01/DG,647533130,565651,55687,32929,Firmicutes,Bacilli,Lactobacillales,Enterococcaceae,Enterococcus,faecalis,ARO1/DG,Broad Institute,,Gi03803,Free living,,,,Coccus-shaped,"Bacteremia, Endocarditis, Urinary infection",Chemoorganotroph,,,,,Free living,,Nonmotile,,Facultative,,,Nonsporulating,Mesophile,2849937,2781,1,457,16.43,838,30.13,472,16.97,169,6.08
643886004,Bacteria,Draft,Human Microbiome Project (HMP) Reference Genomes,Enterococcus faecalis ATCC 29200,643886004,525271,55477,31459,Firmicutes,Bacilli,Lactobacillales,Enterococcaceae,Enterococcus,faecalis,ATCC 29200,BCM-HGSC,,Gi02727,Free living,Urogenital tract,,,,,Chemoorganotroph,,,,,Free living,,Nonmotile,,Aerobe,,,,Mesophile,2936061,3010,1,487,16.18,877,29.14,493,16.38,242,8.04
647533131,Bacteria,Draft,zzz,Enterococcus faecalis ATCC 4200,647533131,565642,55681,32923,Firmicutes,Bacilli,Lactobacillales,Enterococcaceae,Enterococcus,faecalis,ATCC 4200,Broad Institute,,Gi03802,Free living,Blood,,,,"Bacteremia, Endocarditis, Urinary infection",Chemoorganotroph,,,,,Free living,,Nonmotile,,Facultative,,,Nonsporulating,Mesophile,3036165,2982,1,484,16.23,869,29.14,494,16.57,170,5.7
647533132,Bacteria,Draft,zzz,Enterococcus faecalis CH188,647533132,565644,55709,32951,Firmicutes,Bacilli,Lactobacillales,Enterococcaceae,Enterococcus,faecalis,CH188,Broad Institute,,Gi03883,Free living,Liver,,,Coccus-shaped,"Endocarditis, Bacteremia, Urinary infection",Chemoorganotroph,,,,,Free living,,Nonmotile,,Facultative,,,Nonsporulating,Mesophile,3220345,3123,1,555,17.77,886,28.37,505,16.17,182,5.83
647533133,Bacteria,Draft,zzz,Enterococcus faecalis D6,647533133,565650,55705,32947,Firmicutes,Bacilli,Lactobacillales,Enterococcaceae,Enterococcus,faecalis,D6,Broad Institute,,Gi03884,Free living,,,,Coccus-shaped,"Bacteremia, Urinary infection, Endocarditis",Chemoorganotroph,,,,,Free living,,Nonmotile,,Facultative,,,Nonsporulating,Mesophile,2906246,2806,1,451,16.07,858,30.58,480,17.11,175,6.24
647533134,Bacteria,Draft,zzz,"Enterococcus faecalis DS5, ATCC 14508",647533134,565643,55683,32925,Firmicutes,Bacilli,Lactobacillales,Enterococcaceae,Enterococcus,faecalis,DS5,Broad Institute,,Gi03804,Free living,,,,Coccus-shaped,"Bacteremia, Endocarditis, Urinary infection",Chemoorganotroph,,,,,Free living,,Nonmotile,,Facultative,,,Nonsporulating,Mesophile,3186424,3138,1,599,19.09,871,27.76,483,15.39,172,5.48
647533135,Bacteria,Draft,zzz,Enterococcus faecalis E1Sol,647533135,565647,55699,32941,Firmicutes,Bacilli,Lactobacillales,Enterococcaceae,Enterococcus,faecalis,E1Sol,Broad Institute,,Gi03885,Free living,,,,Coccus-shaped,"Bacteremia, Urinary infection, Endocarditis",Chemoorganotroph,,,,,Free living,,Nonmotile,,Facultative,,,Nonsporulating,Mesophile,2881904,2813,1,454,16.14,833,29.61,467,16.6,172,6.11
647533136,Bacteria,Draft,zzz,Enterococcus faecalis Fly1,647533136,565649,55703,32945,Firmicutes,Bacilli,Lactobacillales,Enterococcaceae,Enterococcus,faecalis,Fly1,Broad Institute,,Gi03886,Free living,,,,Coccus-shaped,"Bacteremia, Urinary infection, Endocarditis",Chemoorganotroph,,,,,Free living,,Nonmotile,,Facultative,,,Nonsporulating,Mesophile,2834288,2670,1,398,14.91,833,31.2,471,17.64,161,6.03
643886073,Bacteria,Draft,Human Microbiome Project (HMP) Reference Genomes,Enterococcus faecalis HH22,643886073,491075,55475,31457,Firmicutes,Bacilli,Lactobacillales,Enterococcaceae,Enterococcus,faecalis,HH22,BCM-HGSC,,Gi01841,Free living,Urogenital tract,Urinary tract,,Coccus-shaped,"Endocarditis, Urinary infection, Bacteremia",Chemoorganotroph,,,,,Free living,,Nonmotile,,Facultative,Pathogen,,,Mesophile,3049822,3274,1,552,16.86,873,26.66,477,14.57,230,7.03
647533137,Bacteria,Draft,zzz,Enterococcus faecalis HIP11704,647533137,565646,55695,32937,Firmicutes,Bacilli,Lactobacillales,Enterococcaceae,Enterococcus,faecalis,HIP11704,Broad Institute,,Gi03879,Free living,,,,Coccus-shaped,"Urinary infection, Bacteremia, Endocarditis",Chemoorganotroph,,,,,Free living,,Nonmotile,,Facultative,,,Nonsporulating,Mesophile,3202994,3186,1,598,18.77,876,27.5,494,15.51,174,5.46
647533138,Bacteria,Draft,zzz,Enterococcus faecalis JH1,647533138,565648,55697,32939,Firmicutes,Bacilli,Lactobacillales,Enterococcaceae,Enterococcus,faecalis,JH1,Broad Institute,,Gi03880,Free living,,,,Coccus-shaped,"Urinary infection, Endocarditis, Bacteremia",Chemoorganotroph,,,,,Free living,,Nonmotile,,Facultative,,,Nonsporulating,Mesophile,3042805,2969,1,504,16.98,854,28.76,476,16.03,168,5.66
647533139,Bacteria,Draft,zzz,Enterococcus faecalis Merz96,647533139,565645,55691,32933,Firmicutes,Bacilli,Lactobacillales,Enterococcaceae,Enterococcus,faecalis,Merz96,Broad Institute,,Gi03805,Free living,,,,Coccus-shaped,"Bacteremia, Endocarditis, Urinary infection",Chemoorganotroph,,,,,Free living,,Nonmotile,,Facultative,,,Nonsporulating,Mesophile,3085251,3001,1,523,17.43,871,29.02,478,15.93,165,5.5
647000238,Bacteria,Draft,Human Microbiome Project (HMP) Reference Genomes,Enterococcus faecalis PC4.1,647000238,791161,46979,42757,Firmicutes,Bacilli,Lactobacillales,Enterococcaceae,Enterococcus,faecalis,PC4.1,J. Craig Venter Institute,,Gi05769,Free living,Gastrointestinal tract,Intestinal tract,,Coccus-shaped,Opportunistic infection,Chemoorganotroph,,,,,Free living,,Nonmotile,,Facultative,Pathogen,,Nonsporulating,Mesophile,2811160,2739,1,421,15.37,778,28.4,439,16.03,168,6.13
647000239,Bacteria,Draft,Human Microbiome Project (HMP) Reference Genomes,Enterococcus faecalis R712,647000239,699186,46983,42527,Firmicutes,Bacilli,Lactobacillales,Enterococcaceae,Enterococcus,faecalis,R712,Washington Univ,,Gi05678,Free living,Blood,,,Coccus-shaped,"Endocarditis, Urinary infection, Bacteremia",Chemoorganotroph,,,,,Free living,,Nonmotile,,Facultative,,,Nonsporulating,Mesophile,3036838,3133,1,525,16.76,874,27.9,480,15.32,160,5.11
647000240,Bacteria,Draft,Human Microbiome Project (HMP) Reference Genomes,Enterococcus faecalis S613,647000240,699185,46987,42525,Firmicutes,Bacilli,Lactobacillales,Enterococcaceae,Enterococcus,faecalis,S613,Washington Univ,,Gi05677,Free living,Blood,,,Coccus-shaped,"Bacteremia, Endocarditis, Urinary infection",Chemoorganotroph,,,,,Free living,,Nonmotile,,Facultative,,,Nonsporulating,Mesophile,3042101,3143,1,532,16.93,874,27.81,482,15.34,164,5.22
647533140,Bacteria,Draft,zzz,Enterococcus faecalis T1,647533140,565636,55673,32915,Firmicutes,Bacilli,Lactobacillales,Enterococcaceae,Enterococcus,faecalis,T1,Broad Institute,,Gi03799,Free living,,,,Coccus-shaped,"Bacteremia, Endocarditis, Urinary infection",Chemoorganotroph,,,,,Free living,,Nonmotile,,Facultative,,,Nonsporulating,Mesophile,2950691,2856,1,467,16.35,860,30.11,484,16.95,172,6.02
647533141,Bacteria,Draft,zzz,Enterococcus faecalis T11 (Okinawa-C1),647533141,565640,55707,32949,Firmicutes,Bacilli,Lactobacillales,Enterococcaceae,Enterococcus,faecalis,T11,Broad Institute,,Gi03881,Free living,Urogenital tract,Urinary tract,,Coccus-shaped,"Endocarditis, Urinary infection, Bacteremia",Chemoorganotroph,,,,,Free living,,Nonmotile,,Facultative,,,Nonsporulating,Mesophile,2748724,2561,1,400,15.62,848,33.11,475,18.55,185,7.22
647533142,Bacteria,Draft,zzz,"Enterococcus faecalis T2, Sapporo-603",647533142,565637,55675,32917,Firmicutes,Bacilli,Lactobacillales,Enterococcaceae,Enterococcus,faecalis,T2,Broad Institute,,Gi03800,Free living,Urogenital tract,Urinary tract,,,"Bacteremia, Endocarditis, Urinary infection",Chemoorganotroph,,,,,Free living,,Nonmotile,,Facultative,,,Nonsporulating,Mesophile,3263835,3209,1,637,19.85,872,27.17,479,14.93,165,5.14
647533143,Bacteria,Draft,zzz,"Enterococcus faecalis T3, Sapporo-109",647533143,565638,55677,32919,Firmicutes,Bacilli,Lactobacillales,Enterococcaceae,Enterococcus,faecalis,T3,Broad Institute,,Gi03801,Free living,Urogenital tract,Urinary tract,,Coccus-shaped,"Endocarditis, Urinary infection, Bacteremia",Chemoorganotroph,,,,,Free living,,Nonmotile,,Facultative,,,Nonsporulating,Mesophile,2791208,2681,1,432,16.11,847,31.59,474,17.68,168,6.27
647533144,Bacteria,Draft,zzz,Enterococcus faecalis T8,647533144,565639,55967,37777,Firmicutes,Bacilli,Lactobacillales,Enterococcaceae,Enterococcus,faecalis,T8,Broad Institute,,Gi04423,Free living,,,,Coccus-shaped,"Bacteremia, Endocarditis, Urinary infection",Chemoorganotroph,,,,,Free living,,Nonmotile,,Facultative,,,Nonsporulating,Mesophile,3037388,2973,1,525,17.66,880,29.6,499,16.78,177,5.95
