"16S rRNA Count","Arrangment","Biotic Relationships","Body Site","Body Subsite","Cell Arrangement","Cell Shape","Class","Disease","Diseases","Domain","Ecosystem","Ecosystem Category","Ecosystem Subtype","Ecosystem Type","Endospores","Energy Category","Energy Source","Family","GC Content","Genbank accessions","GenBank Project ID","Gene Count","Genome Name","Genome Size","Genus","GOLD ID","Gram Stain","Group","Habitat","Has 1PFK","Has 6PGL","Has ADP PFK","Has Any 1PFK","Has Any Gluconate Dehydratase","Has EDA","Has EDD","Has Gluconate Dehydratase","Has Gluconokinase","Has Phosphoketolase","Has PPi PFK","Has Rubisco","Has ZWF","IMG Pathwawy Count","IMG Pathway %","IMG Submission ID","Isolation","KEGG %","KEGG Count","KEGG ID","Metabolism","MetaCyc %","MetaCyc Count","Motility","NCBI Taxon ID","Optimal temp.","Order","Organism Name","Oxygen Req NCBI","Oxygen Requirement IMG","Paralogs %","Paralogs Count","Pathogenic in","Phenotype","Phylum","Project ID","Proposal Name","Refseq accessions","RefSeq project ID","RefSeq Project ID","Salinity","Sequence Status","Sequencing Center","Shape","Species","Specific Ecosystem","Sporulation","Status","Strain","Super Kingdom","Taxon Object ID","Taxonomy ID","Temp. range","Temperature Range","Has 1PFK or EDD"
1,,"Symbiotic","Gastrointestinal tract","Intestinal tract",,"Spiral-shaped","Spirochaetes","intestinal spirochetosis",,"Bacteria",,,,,,"Organic","Chemoorganotroph","Brachyspiraceae",,"CP002025",48097,2335,"Brachyspira pilosicoli 95/1000",2.6,"Brachyspira","Gc01323",,"Spirochaetes","Host-associated","TRUE","FALSE","FALSE","TRUE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE",111,4.75,,"Symbiotic",28.69,670,"bpo",,16.66,389,,759914,0,"Spirochaetales","Brachyspira pilosicoli 95/1000","Anaerobic","Anaerobe",12.29,287,"Swine",,"Spirochaetes",48097,"zzz",0,50609,50609,,"complete","Centre for Comparative Genomics, Murdoch University",,"pilosicoli",,,"Finished","95/1000","Bacteria",648028009,648028009,"Mesophilic","Mesophile","1PFK"
4,"Chains","Free living",,,"Chains","Rod-shaped","Alphaproteobacteria",,"None","Bacteria",,,,,,"Inorganic","Photosynthetic","Rhodobacteraceae",69,"CP000577,CP000578,CP000579",15754,4268,"Rhodobacter sphaeroides ATCC 17029",4.46772,"Rhodobacter","Gc00515",0,"Alphaproteobacteria","Multiple","TRUE","TRUE","FALSE","TRUE","TRUE","TRUE","TRUE","FALSE","FALSE","FALSE","FALSE","TRUE","TRUE",364,8.53,,"Free living",34.09,1455,"rsh",,20.29,866,"Yes",349101,"25-35","Rhodobacterales","Rhodobacter sphaeroides ATCC 17029","Facultative","Facultative",14.5,619,"No","Non-Pathogen","Proteobacteria",15754,"zzz",0,58449,58449,,"complete","DOE Joint Genome Institute","Rod","sphaeroides",,,"Finished","ATCC 17029","Bacteria",640069328,640069328,"Mesophilic","Mesophile","BOTH"
4,"Chains","Free living",,,"Chains","Rod-shaped","Alphaproteobacteria",,"None","Bacteria",,,,,,"Inorganic","Photosynthetic","Rhodobacteraceae",68.2,"CP000661,CP000663,CP000664,CP000665,CP000666,CP000662",15755,4475,"Rhodobacter sphaeroides ATCC 17025",4.54,"Rhodobacter","Gc00551",0,"Alphaproteobacteria","Multiple","TRUE","TRUE","FALSE","TRUE","TRUE","TRUE","TRUE","FALSE","FALSE","FALSE","FALSE","TRUE","TRUE",343,7.66,,"Free living",30.12,1348,"rsq",,18.08,809,"Yes",349102,"25-35","Rhodobacterales","Rhodobacter sphaeroides ATCC 17025","Facultative","Facultative",19.06,853,"No","Non-Pathogen","Proteobacteria",15755,"zzz",0,58451,58451,,"complete","DOE Joint Genome Institute","Rod","sphaeroides",,,"Finished","ATCC 17025","Bacteria",640427138,640427138,"Mesophilic","Mesophile","BOTH"
1,"Singles, Pairs","Free living",,,"Pairs, Singles","Rod-shaped","Actinobacteria","None","None","Bacteria",,,,,"No","Organic","Heterotroph","Rubrobacteraceae",70.5,"CP000386",10670,3283,"Rubrobacter xylanophilus DSM 9941",3.22575,"Rubrobacter","Gc00393",0,"Actinobacteria","Specialized","TRUE","TRUE","FALSE","TRUE","FALSE","TRUE","FALSE","FALSE","TRUE","FALSE","TRUE","FALSE","TRUE",382,11.64,,"Free living",34.48,1132,"rxy",,24,788,"No",266117,60,"Rubrobacterales","Rubrobacter xylanophilus DSM 9941","Aerobic","Aerobe",19.65,645,"No","Radiation resistant, Non-Pathogen","Actinobacteria",10670,"Rubrobacter xylanophilus DSM 9941",0,58057,58057,,"complete","DOE Joint Genome Institute, Louisiana State Univ","Rod","xylanophilus",,"Nonsporulating","Finished","DSM 9941","Bacteria",637000248,637000248,"Thermophilic","Thermophile","1PFK"
2,,"Free living",,,,"Filament-shaped","Chloroflexi",,"None","Bacteria",,,,,,"Inorganic","Photosynthetic, Photoautotroph","Chloroflexaceae",60.7,"CP000804",13462,4509,"Roseiflexus castenholzii HLO8, DSM 13941",5.7233,"Roseiflexus","Gc00650",,"Chloroflexi","Aquatic","TRUE","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","TRUE",271,6.01,,"Free living",24.48,1104,"rca",,15.97,720,"Yes",383372,50,"Chloroflexales","Roseiflexus castenholzii DSM 13941","Facultative","Facultative",16.19,730,"No",,"Chloroflexi",13462,"zzz",0,58287,58287,,"complete","DOE Joint Genome Institute","Filament","castenholzii",,"Nonsporulating","Finished","DSM 13941","Bacteria",640753047,640753047,"Thermophilic","Thermophile","1PFK"
8,"Singles, Pairs","Free living",,,"Pairs, Singles","Rod-shaped","Gammaproteobacteria","Soft tissue infections","Soft tissue infection","Bacteria",,,,,,"Organic","Heterotroph","Shewanellaceae",44.5,"CP000681",13393,4152,"Shewanella putrefaciens CN-32",4.65922,"Shewanella","Gc00545",0,"Gammaproteobacteria","Multiple","FALSE","TRUE","FALSE","FALSE","TRUE","TRUE","TRUE","FALSE","FALSE","TRUE","FALSE","FALSE","TRUE",341,8.21,,"Free living",27.17,1128,"spc","Iron reducer",17.34,720,"Yes",319224,0,"Alteromonadales","Shewanella putrefaciens CN-32","Facultative","Anaerobe",13.34,554,"Human","Pathogen","Proteobacteria",13393,"zzz",0,58267,58267,,"complete","DOE Joint Genome Institute","Rod","putrefaciens",,"Nonsporulating","Finished","CN-32","Bacteria",640427141,640427141,"Mesophilic","Mesophile","EDD"
1,"Singles","Free living",,,"Singles","Coccus-shaped","Thermoprotei","None","None","Archaea",,,,,"No","Organic","Heterotroph","Sulfolobaceae",35.3,"CP001404,CP001405",18651,3318,"Sulfolobus islandicus Y.N.15.51",2.842,"Sulfolobus","Gc00995",,"Crenarchaeota","Specialized","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE",227,6.84,,"Free living",20.49,680,"sin",,13.83,459,"No",419942,"75-85","Sulfolobales","Sulfolobus islandicus Y.N.15.51",,"Facultative",23.54,781,"No","Acidophile","Crenarchaeota",18651,"zzz",0,58825,58825,"Non-halophilic","complete","DOE Joint Genome Institute","Coccus","islandicus",,"Nonsporulating","Finished","Y.N.15.51","Archaea",643692049,643692049,"Hyperthermophilic","Hyperthermophile","EDD"
2,,"Free living",,,,"Rod-shaped","Deltaproteobacteria","None","None","Bacteria",,,,,"Yes","Organic","Heterotroph","Myxococcaceae",74.7,"CP001359",20095,4540,"Anaeromyxobacter dehalogenans 2CP-1",5.02933,"Anaeromyxobacter","Gc00932",0,"Deltaproteobacteria","Terrestrial","FALSE","TRUE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE","TRUE",291,6.41,,"Free living",24.85,1128,"acp",,15.79,717,"Yes",455488,0,"Myxococcales","Anaeromyxobacter dehalogenans 2CP-1","Facultative","Anaerobe",13.13,596,"No",,"Proteobacteria",20095,"zzz",0,58989,58989,,"complete","DOE Joint Genome Institute","Rod","dehalogenans",,"Sporulating","Finished","2CP-1","Bacteria",643348507,643348507,"Mesophilic","Mesophile","1PFK"
7,"Singles","Free living",,,"Singles","Rod-shaped","Gammaproteobacteria","None","None","Bacteria",,,,,,"Organic","Heterotroph","Pseudomonadaceae",61.9,"CP000926",17629,5515,"Pseudomonas putida GB-1",6.07843,"Pseudomonas","Gc00719",0,"Gammaproteobacteria","Multiple","TRUE","TRUE","FALSE","TRUE","TRUE","TRUE","TRUE","FALSE","TRUE","FALSE","FALSE","FALSE","TRUE",429,7.78,,"Free living",29.05,1602,"ppg","Manganese oxidizer",18.02,994,"Yes",76869,0,"Pseudomonadales","Pseudomonas putida GB-1","Aerobic","Aerobe",20.91,1153,"No","Non-Pathogen","Proteobacteria",17629,"zzz",0,58735,58735,"Non-halophilic","complete","DOE Joint Genome Institute","Rod","putida",,"Nonsporulating","Finished","GB-1","Bacteria",641522645,641522645,"Mesophilic","Mesophile","BOTH"
6,"Singles, Chains","Free living","Gastrointestinal tract","Intestinal tract","Singles, Chains","Rod-shaped","Bacilli","Listeriosis","Food poisoning, Listeriosis","Bacteria",,,,,,"Organic","Chemoorganotroph","Listeriaceae",38,"AE017262",85,3013,"Listeria monocytogenes 4b F2365",2.90519,"Listeria","Gc00186",0,"Firmicutes","Multiple","TRUE","TRUE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","TRUE",329,10.92,,"Free living",31.7,955,"lmf",,18.39,554,"Yes",265669,"30-37","Bacillales","Listeria monocytogenes serotype 4b str. F2365","Facultative","Facultative",16.06,484,"Human","Pathogen","Firmicutes",85,"zzz",0,57689,57689,,"complete","J. Craig Venter Institute","Rod","monocytogenes",,"Nonsporulating","Finished","str. 4b F2365","Bacteria",637000154,637000154,"Mesophilic","Mesophile","1PFK"
3,"Singles, Aggregates","Free living",,,,"Coccus-shaped","Methanomicrobia",,"None","Archaea",,,,,"No","Inorganic","Lithotroph","Methanosarcinaceae",42.7,"AE010299",290,4807,"Methanosarcina acetivorans C2A",5.75149,"Methanosarcina","Gc00084",,"Euryarchaeota","Aquatic","FALSE","FALSE","TRUE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE",271,5.64,,"Free living",21.16,1017,"mac","Methanogen",11.46,551,"No",188937,"35-40","Methanosarcinales","Methanosarcina acetivorans C2A","Anaerobic","Anaerobe",32.66,1570,"No",,"Euryarchaeota",290,"zzz",0,57879,57879,,"complete","Broad Institute, Univ of Illinois at Urbana-Champaign","Irregular coccus","acetivorans",,"Nonsporulating","Finished","C2A","Archaea",638154508,638154508,"Mesophilic","Mesophile","1PFK"
6,"Singles, Rosettes","Free living",,,"Singles, Pairs","Rod-shaped","Alphaproteobacteria",,"None","Bacteria",,,,,,"C1","Methylotroph","Methylobacteriaceae",71.5,"CP000943,CP000945,CP000944",18809,7125,"Methylobacterium sp. 4-46",7.73705,"Methylobacterium","Gc00857",0,"Alphaproteobacteria","Multiple","FALSE","TRUE","FALSE","TRUE","TRUE","TRUE","TRUE","FALSE","FALSE","TRUE","TRUE","TRUE","TRUE",302,4.24,,"Free living",24.73,1762,"met",,14.57,1038,"Yes",426117,0,"Rhizobiales","Methylobacterium sp. 4-46","Facultative","Aerobe",25.46,1814,"No",,"Proteobacteria",18809,"LGT in Methylobacteria Proposal # 0165-051130",0,58843,58843,,"complete","DOE Joint Genome Institute","Rod","sp.",,"Nonsporulating","Finished","4-46","Bacteria",641522639,641522639,"Mesophilic","Mesophile","BOTH"
1,,"Free living",,,,"Coccus-shaped","Thermococci",,"None","Archaea",,,,,"No","Organic","Organotroph","Thermococcaceae",53.6,"CP001398",33671,2206,"Thermococcus gammatolerans EJ3",2.04544,"Thermococcus","Gc01034",,"Euryarchaeota","Specialized","FALSE","FALSE","TRUE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE",146,6.62,,"Free living",25.25,557,"tga",,14.96,330,"Yes",593117,88,"Thermococcales","Thermococcus gammatolerans EJ3","Anaerobic","Anaerobe",12.19,269,"No","Radiation resistant","Euryarchaeota",33671,"zzz",0,59389,59389,"Mesophilic","complete","Genoscope, Univ Paris-SUD","Coccus","gammatolerans",,"Nonsporulating","Finished","EJ3","Archaea",644736411,644736411,"Hyperthermophilic","Hyperthermophile","1PFK"
2,,,,,,,"Alphaproteobacteria",,,"Bacteria",,,,,,,,"Hyphomicrobiaceae",62.3,"CP002292",38253,3739,"Rhodomicrobium vannielii ATCC 17100",4,"Rhodomicrobium",,0,"Alphaproteobacteria",,"FALSE","TRUE","FALSE","FALSE","TRUE","TRUE","TRUE","FALSE","FALSE","FALSE","FALSE","TRUE","TRUE",188,5.03,,,29.61,1107,"rva",,18.24,682,"Yes",648757,0,"Rhizobiales","Rhodomicrobium vannielii ATCC 17100",,,4.23,158,,,"Proteobacteria",38253,"zzz",0,43247,43247,,"complete","DOE Joint Genome Institute","ovoid to spherical","vannielii",,,"Finished","ATCC 17100","Bacteria",649633090,649633090,"Mesophilic",,"EDD"
1,,"Free living",,,,,"Dehalococcoidetes","None","None","Bacteria",,,,,,"Inorganic","Chemolithotroph","Dehalococcoidaceae",47.3,"CP001827",18811,1489,"Dehalococcoides sp. VS",1.4,"Dehalococcoides","Gc01142",,"Chloroflexi","Aquatic","TRUE","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE",93,6.25,,"Free living",33.04,492,"dev","Dechlorinates Tetrachloroethene",20.75,309,,311424,0,"Dehalococcoidales","Dehalococcoides sp. VS","Anaerobic","Anaerobe",15.45,230,"No",,"Chloroflexi",18811,"zzz",0,42393,42393,"Non-halophilic","complete","DOE Joint Genome Institute",,"sp.",,"Nonsporulating","Finished","VS","Bacteria",646311919,646311919,"Mesophilic","Mesophile","1PFK"
1,,,,,,,"Alphaproteobacteria",,,"Bacteria",,,,,,,,"Rhodobacteraceae",57.3,"CP002623,CP002624,CP002625,CP002626",19357,4789,"Roseobacter litoralis Och 149",4.74,"Roseobacter","Gi01452",,"Alphaproteobacteria","Aquatic","FALSE","TRUE","FALSE","FALSE","TRUE","TRUE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE",241,5.03,,,29.86,1430,"rli",,18.83,902,,391595,0,"Rhodobacterales","Roseobacter litoralis Och 149",,,13.91,666,,,"Proteobacteria",19357,"zzz",0,54719,54719,,"complete","ICBM, J. Craig Venter Institute",,"litoralis",,,"Draft","Och 149","Bacteria",641380423,641380423,,,"EDD"
2,,,,,,,"Bacilli","endospore-forming",,"Bacteria",,,,,"Yes",,,"Bacillaceae",43.8,"CP002835,CP002836,CP002837",40781,4113,"Geobacillus thermoglucosidasius C56-YS93",4,"Geobacillus","Gi06509",0,"Firmicutes","Multiple","TRUE","FALSE","FALSE","TRUE","FALSE","TRUE","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","TRUE",145,3.53,,,27.94,1149,"gth",,17.38,715,"Yes",634956,"55-65","Bacillales","Geobacillus thermoglucosidasius C56-YS93","Aerobic",,21.25,874,"No",,"Firmicutes",40781,"Novel Microbial Enzymes",0,48129,48129,,"complete","DOE Joint Genome Institute","Rod","thermoglucosidasius",,,"Draft","C56-YS93","Bacteria",647000256,647000256,"Hyperthermophilic",,"1PFK"
7,"Singles","Free living",,,"Singles","Rod-shaped","Gammaproteobacteria","None","None","Bacteria",,,,,,"Organic","Heterotroph","Pseudomonadaceae",61.4,"CP000949",17053,5292,"Pseudomonas putida W619",5.77433,"Pseudomonas","Gc00738",0,"Gammaproteobacteria","Multiple","TRUE","TRUE","FALSE","TRUE","TRUE","TRUE","TRUE","FALSE","TRUE","FALSE","FALSE","FALSE","TRUE",440,8.31,,"Free living",29.65,1569,"ppw",,18.48,978,"Yes",390235,0,"Pseudomonadales","Pseudomonas putida W619","Aerobic","Aerobe",20.86,1104,"No","Non-Pathogen","Proteobacteria",17053,"zzz",0,58651,58651,"Non-halophilic","complete","DOE Joint Genome Institute","Rod","putida",,"Nonsporulating","Finished","W619","Bacteria",641522646,641522646,"Mesophilic","Mesophile","BOTH"
5,,"Free living","Blood",,"Chains, Singles","Rod-shaped","Bacilli","listeriosis","Listeriosis, Food poisoning","Bacteria",,,,,,"Organic","Chemoorganotroph","Listeriaceae",38,"CP001604",36363,3039,"Listeria monocytogenes 08-5923",3,"Listeria","Gc01191",0,"Firmicutes",,"TRUE","TRUE","FALSE","TRUE","FALSE","TRUE","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","TRUE",208,6.84,,"Free living",31.79,966,"lmy",,18.2,553,,637381,0,"Bacillales","Listeria monocytogenes 08-5923","Facultative","Facultative",17.08,519,"Human","Pathogen","Firmicutes",36363,"zzz",0,43727,43727,,"complete","National Microbiology Laboratory",,"monocytogenes",,"Nonsporulating","Finished","08-5923","Bacteria",646311942,646311942,,"Mesophile","1PFK"
6,"Singles","Free living",,,"Singles","Rod-shaped","Gammaproteobacteria","plague","Bubonic and Pneumonic plague","Bacteria",,,,,"No","Organic","Heterotroph","Enterobacteriaceae",47.7,"CP001595,CP001596,CP001594,CP001593",36547,3780,"Yersinia pestis Z176003",4.7716,"Yersinia","Gc01259",,"Gammaproteobacteria",,"TRUE","TRUE","FALSE","TRUE","TRUE","TRUE","TRUE","FALSE","TRUE","FALSE","FALSE","FALSE","TRUE",355,9.39,,"Free living",34.42,1301,"ypz",,20.05,758,"Yes",637386,0,"Enterobacteriales","Yersinia pestis Z176003","Facultative","Facultative",16.11,609,"Human","Pathogen","Proteobacteria",36547,"zzz",0,47317,47317,,"complete","Huazhong Agricultural Univ","Rod","pestis",,"Nonsporulating","Finished","Z176003","Bacteria",646564590,646564590,"Mesophilic","Mesophile","BOTH"
7,"Singles, Pairs","Free living",,,"Singles, Pairs","Rod-shaped","Gammaproteobacteria","Gastroenteritis","Salmonellosis, Gastroenteritis, Food poisoning","Bacteria",,,,,,"Organic","Chemoorganotroph","Enterobacteriaceae",52.2,"CP001113,CP001112,CP000604",18747,4913,"Salmonella enterica sv Newport SL254",5.01124,"Salmonella","Gc00838",0,"Gammaproteobacteria","Multiple","TRUE","TRUE","FALSE","TRUE","TRUE","TRUE","TRUE","FALSE","TRUE","FALSE","FALSE","FALSE","TRUE",497,10.12,,"Free living",30.25,1486,"see",,18.71,919,"Yes",423368,0,"Enterobacteriales","Salmonella enterica subsp. enterica serovar Newport str. SL254","Facultative","Facultative",17.46,858,"Human, Animal","Nontyphoidal","Proteobacteria",18747,"zzz",0,58831,58831,,"complete","J. Craig Venter Institute","Rod","enterica",,"Nonsporulating","Finished","subsp. enterica serovar Newport str. SL254","Bacteria",642555157,642555157,"Mesophilic","Mesophile","BOTH"
10,,"Free living",,,,"Rod-shaped","Bacilli","No","None","Bacteria",,,,,"Yes","Organic","Chemoorganotroph","Bacillaceae",42.8,"CP001638,CP001640,CP001639",20805,3597,"Geobacillus sp. WCH70",3.50862,"Geobacillus","Gc01031",0,"Firmicutes",,"TRUE","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","TRUE",299,8.31,,"Free living",26.61,957,"gwc",,16.6,597,"Yes",471223,0,"Bacillales","Geobacillus sp. WCH70","Facultative","Facultative",19.71,709,,,"Firmicutes",20805,"zzz",0,59045,59045,,"complete","DOE Joint Genome Institute","Rod","sp.",,"Sporulating","Finished","WCH70","Bacteria",644736370,644736370,"Thermophilic","Thermophile","1PFK"
9,"Singles, Pairs","Free living",,,"Pairs, Singles","Rod-shaped","Gammaproteobacteria",,"None","Bacteria",,,,,,"Organic","Heterotroph","Shewanellaceae",47.9,"CP000444,CP000445",13903,4172,"Shewanella sp. MR-7",4.79911,"Shewanella","Gc00415",0,"Gammaproteobacteria","Aquatic","FALSE","TRUE","FALSE","FALSE","TRUE","TRUE","TRUE","FALSE","FALSE","TRUE","FALSE","FALSE","TRUE",343,8.22,,"Free living",26.39,1101,"shm",,17.45,728,"Yes",60481,0,"Alteromonadales","Shewanella sp. MR-7","Facultative","Anaerobe",10.33,431,,,"Proteobacteria",13903,"zzz",0,58343,58343,,"complete","DOE Joint Genome Institute","Rod","sp.",,"Nonsporulating","Finished","MR-7","Bacteria",637000260,637000260,"Mesophilic","Mesophile","EDD"
9,"Singles, Pairs","Free living",,,"Pairs, Singles","Rod-shaped","Gammaproteobacteria",,"None","Bacteria",,,,,,"Organic","Heterotroph","Shewanellaceae",47.9,"CP000446",13904,4098,"Shewanella sp. MR-4",4.70629,"Shewanella","Gc00421",0,"Gammaproteobacteria","Multiple","FALSE","TRUE","FALSE","FALSE","TRUE","TRUE","TRUE","FALSE","FALSE","TRUE","FALSE","FALSE","TRUE",345,8.42,,"Free living",27.28,1118,"she",,17.98,737,"Yes",60480,0,"Alteromonadales","Shewanella sp. MR-4","Facultative","Anaerobe",10.81,443,,,"Proteobacteria",13904,"zzz",0,58345,58345,,"complete","DOE Joint Genome Institute","Rod","sp.",,"Nonsporulating","Finished","MR-4","Bacteria",637000259,637000259,"Mesophilic","Mesophile","EDD"
10,,"Free living",,,"Pairs, Singles","Rod-shaped","Gammaproteobacteria","None","None","Bacteria",,,,,,"Organic","Heterotroph","Shewanellaceae",43.7,"CP000961",17455,5085,"Shewanella woodyi MS32, ATCC 51908",5.9354,"Shewanella","Gc00745",0,"Gammaproteobacteria","Multiple","FALSE","TRUE","FALSE","FALSE","TRUE","TRUE","TRUE","FALSE","FALSE","TRUE","FALSE","FALSE","TRUE",353,6.94,,"Free living",24.35,1238,"swd",,16.13,820,"Yes",392500,25,"Alteromonadales","Shewanella woodyi ATCC 51908","Facultative","Facultative",11.94,607,"No",,"Proteobacteria",17455,"zzz",0,58721,58721,"Non-halophilic","complete","DOE Joint Genome Institute","Rod","woodyi",,"Nonsporulating","Finished","ATCC 51908","Bacteria",641522649,641522649,"Mesophilic","Psychrophile","EDD"
6,"Singles, Chains","Free living","Gastrointestinal tract","Intestinal tract","Chains, Singles","Rod-shaped","Bacilli","Listeriosis","Food poisoning, Listeriosis","Bacteria",,,,,,"Organic","Chemoorganotroph","Listeriaceae",38,"AL591824",276,2991,"Listeria monocytogenes EGD-e",2.94453,"Listeria","Gc00069",0,"Firmicutes","Multiple","TRUE","TRUE","FALSE","TRUE","FALSE","TRUE","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","TRUE",333,11.13,,"Free living",32.83,982,"lmo",,18.89,565,"Yes",169963,"30-37","Bacillales","Listeria monocytogenes EGD-e","Facultative","Facultative",17.39,520,"Human","Pathogen","Firmicutes",276,"zzz",0,61583,61583,,"complete","EC Concortium","Rod","monocytogenes",,"Nonsporulating","Finished","EGD-e","Bacteria",637000153,637000153,"Mesophilic","Mesophile","1PFK"
8,,,,,,,"Fusobacteria",,,"Bacteria",,,,,"No",,,"Fusobacteriaceae",,"CP002281,CP002282,CP002283",32577,3042,"Ilyobacter polytropus DSM 2926",3.08,"Ilyobacter",,0,"Fusobacteria","Aquatic","TRUE","TRUE","FALSE","TRUE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE",75,2.47,,,30.9,940,"ipo",,20.68,629,"No",572544,32.2,"Fusobacteriales","Ilyobacter polytropus DSM 2926","Anaerobic",,3.39,103,"No",,"Fusobacteria",32577,"A Genomic Encyclopedia of Bacteria and Archaea (GEBA)",0,59769,59769,,"complete","DOE Joint Genome Institute, DSMZ","Rod","polytropus",,,"Finished","DSM 2926","Bacteria",649633056,649633056,"Mesophilic",,"1PFK"
2,,"Free living",,,,"Sphere-shaped","Opitutae",,,"Bacteria",,,,,"No","Organic","Chemoorganotroph","Puniceicoccaceae",53.6,"CP001998",33365,3191,"Coraliomargarita akajimensis DSM 45221",3.8,"Coraliomargarita","Gc01256",0,"Other Bacteria","Aquatic","TRUE","TRUE","FALSE","TRUE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE","TRUE",112,3.51,,"Free living",24.1,769,"caa",,16.3,520,"No",583355,0,"Puniceicoccales","Coraliomargarita akajimensis DSM 45221","Aerobic","Obligate aerobe",11.13,355,,,"Verrucomicrobia",33365,"A Genomic Encyclopedia of Bacteria and Archaea (GEBA)",0,47079,47079,,"complete","DOE Joint Genome Institute, DSMZ","Sphere","akajimensis",,"Nonsporulating","Finished","DSM 45221","Bacteria",646564524,646564524,"Mesophilic","Mesophile","1PFK"
5,"Singles","Free living",,,"Singles, Pairs","Rod-shaped","Alphaproteobacteria",,"None","Bacteria",,,,,,"C1","Methylotroph","Methylobacteriaceae",68.1,"CP001298,CP001300,CP001299",19527,5847,"Methylobacterium chloromethanicum CM4",6.18091,"Methylobacterium","Gc00907",0,"Alphaproteobacteria","Terrestrial","FALSE","TRUE","FALSE","FALSE","TRUE","TRUE","TRUE","FALSE","TRUE","TRUE","FALSE","FALSE","TRUE",268,4.58,,"Free living",22.64,1324,"mch",,14.18,829,"Yes",440085,30,"Rhizobiales","Methylobacterium chloromethanicum CM4","Aerobic","Aerobe",23.17,1355,,,"Proteobacteria",19527,"zzz",0,58933,58933,,"complete","DOE Joint Genome Institute","Rod","chloromethanicum",,"Nonsporulating","Finished","CM4","Bacteria",643348563,643348563,"Mesophilic","Mesophile","EDD"
