taxon_oid,Domain,Status,Proposal Name,Genome Name,Taxon Object ID,NCBI Taxon ID,RefSeq Project ID,GenBank Project ID,Phylum,Class,Order,Family,Genus,Species,Strain,Sequencing Center,Funding Agency,Add Date,Is Public,IMG Release,IMG Product Assignment,IMG Submission ID,GOLD ID,Biotic Relationships,Body Site,Body Subsite,Cell Arrangement,Cell Shape,Diseases,Energy Source,Energy Category,Ecosystem,Ecosystem Category,Ecosystem Type,Ecosystem Subtype,Isolation,Specific Ecosystem,Gram Staining,Host Name,Host Gender,Motility,Metabolism,Oxygen Requirement,Broad Oxygen Requirement,Phenotype,Relevance,Salinity,Sporulation,Temperature Range,IMG Sample Id,IMG Project Id,Scaffold Count,CRISPR Count,GC Count,GC %,Coding Base Count,Genome Size,Gene Count,CDS Count,CDS %,RNA Count,rRNA Count,5S rRNA Count,16S rRNA Count,18S rRNA Count,23S rRNA Count,28S rRNA Count,tRNA Count,Other RNA Count,Fused Count,Fused %,Fusion Component Count,Fusion component %,Pseudo Count,Pseudo %,Unchar Count,Unchar %,Obsolete Count,Obsolete %,Revised Count,Revised %,w/ Func Pred Count,w/ Func Pred %,w/o Func Pred Sim Count,w/o Func Pred Sim %,w/o Func Pred No Sim Count,w/o Func Pred No Sim %,Signal Peptide Count,Signal Peptide %,Transmembrane Count,Transmembrane %,Orthologs Count,Orthologs %`,Paralogs Count,Paralogs %,Ortholog Group Count,Paralog Group Count,SwissProt Count,SwissProt %,Not SwissProt Count,Not SwissProt %,SEED Count,SEED %,Not SEED Count,Not SEED %,COG Count,COG %,KOG Count,KOG %,Pfam Count,Pfam %,TIGRfam Count,TIGRfam %,COG Cluster Count,KOG Cluster Count,Pfam Cluster Count,TIGRfam Cluster Count,InterPro Count,InterPro %,Enzyme Count,Enzyme %,TC Count,TC %,KEGG Count,KEGG %,Not KEGG Count,Not KEGG %,KO Count,KO %,Not KO Count,Not KO %,MetaCyc Count,MetaCyc %,Not MetaCyc Count,Not MetaCyc %,IMG Term Count,IMG Term %,IMG Pathwawy Count,IMG Pathway %,IMG Parts List Count,IMG Parts List %,Chromosomal Cassette Gene Count,Chromosomal Cassette Gene %,Chromosomal Cassette Count,KEGG ID,Has ATP 6PFK,Has Ppi 6PFK,Has ADP 6PFK,Has ATP 1PFK,Has Any 6PFK,Has EDD,Has EDA,Has ED Genes,Has EMP Glycolysis,Has ED Pathway,Has SemiP ED Pathway,Has SLP Bypass EMP
646311970,Bacteria,Finished,Cyanobacterium sp. UCYN-A,cyanobacterium UCYN-A,646311970,713887,43697,30917,Cyanobacteria,Cyanophyceae,Chroococcales,unclassified,unclassified,UCYN-A,zzz,UCSC,zzz,2010-02-26,Yes,IMG/W 3.1,zzz,zzz,Gc01194,zzz,zzz,zzz,zzz,zzz,zzz,,,zzz,zzz,zzz,zzz,zzz,zzz,zzz,zzz,zzz,zzz,zzz,,,zzz,"Environmental, Comparative analysis",zzz,zzz,zzz,zzz,509,1,zzz,449266,0.31,1175421,1443806,1241,1199,96.62,42,6,2,2,zzz,2,zzz,36,zzz,93,7.49,526,42.39,zzz,zzz,zzz,zzz,zzz,zzz,zzz,zzz,924,74.46,271,21.84,4,0.32,135,10.88,329,26.51,1181,95.17,77,6.2,1128,34,zzz,zzz,1199,96.62,zzz,zzz,1199,96.62,914,73.65,497,40.05,1019,82.11,567,45.69,754,380,961,570,1072,86.38,430,34.65,143,11.52,503,40.53,696,56.08,735,59.23,464,37.39,317,25.54,882,71.07,302,24.34,117,9.43,96,7.74,1168,94.12,232,cyu,False,False,False,False,False,False,False,False,False,False,False,False
649633033,Bacteria,Finished,Clostridium sticklandii DSM 519,Clostridium sticklandii DSM 519,649633033,499177,59585,28575,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Clostridium,sticklandii,DSM 519,Genoscope,zzz,2011-03-26,Yes,IMG/W 3.4,zzz,zzz,Gc01418,Free living,zzz,zzz,"Pairs, Singles",Rod-shaped,None,Chemoorganotroph,Organic,zzz,zzz,zzz,zzz,Free living,zzz,Gram+,zzz,zzz,Motile,zzz,Anaerobe,Anaerobe,zzz,Biotechnological,zzz,Sporulating,Mesophile,zzz,11414,1,zzz,904241,0.33,2461374,2715461,2688,2573,95.72,115,18,6,6,zzz,6,zzz,59,38,195,7.25,zzz,zzz,zzz,zzz,zzz,zzz,zzz,zzz,zzz,zzz,1713,63.73,711,26.45,149,5.54,618,22.99,610,22.69,2505,93.19,29,1.08,2254,12,zzz,zzz,2573,95.72,zzz,zzz,2573,95.72,2093,77.86,859,31.96,2112,78.57,927,34.49,1420,532,1455,844,2394,89.06,695,25.86,346,12.87,834,31.03,1739,64.69,1367,50.86,1206,44.87,485,18.04,2088,77.68,294,10.94,81,3.01,91,3.39,2674,99.48,144,cst,True,False,False,False,True,False,False,False,True,False,False,False
649633012,Bacteria,Finished,A Genomic Encyclopedia of Bacteria and Archaea (GEBA),"Bacteroides helcogenes P 36-108, DSM 20613",649633012,693979,62135,41913,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,helcogenes,P 36-108,"DOE Joint Genome Institute, DSMZ",zzz,2011-03-26,Yes,IMG/W 3.4,zzz,zzz,Gc01593,Free living,Gastrointestinal tract,zzz,zzz,Rod-shaped,None,,,zzz,zzz,zzz,zzz,Free living,zzz,Gram-,Sus scrofa,zzz,Nonmotile,zzz,Anaerobe,Anaerobe,zzz,"Tree of Life, GEBA",zzz,Nonsporulating,Mesophile,zzz,14503,1,zzz,1788209,0.45,3583947,3998906,3436,3353,97.58,83,15,5,5,zzz,5,zzz,67,1,205,5.97,zzz,zzz,109,3.17,zzz,zzz,zzz,zzz,zzz,zzz,2211,64.35,983,28.61,159,4.63,1362,39.64,807,23.49,3255,94.73,80,2.33,2789,33,zzz,zzz,3353,97.58,17,0.49,3336,97.09,2261,65.8,981,28.55,2352,68.45,935,27.21,1279,587,1400,780,2952,85.91,754,21.94,376,10.94,769,22.38,2584,75.2,1274,37.08,2079,60.51,551,16.04,2802,81.55,282,8.21,119,3.46,96,2.79,3292,95.81,282,bhl,True,False,False,False,True,False,True,False,False,False,False,False
640753004,Bacteria,Finished,Arcobacter butzleri RM4018,Arcobacter butzleri RM4018,640753004,367737,58557,16319,Proteobacteria,Epsilonproteobacteria,Campylobacterales,Campylobacteraceae,Arcobacter,butzleri,RM4018,"ARS-USDA, Agencourt Bioscience",USDA,2007-10-09,Yes,IMG/W 2.4,zzz,zzz,Gc00657,Free living,zzz,zzz,"Singles, Chains",Spiral-shaped,"Bacteremia, Gastroenteritis",,,zzz,zzz,zzz,zzz,Free living,zzz,Gram-,Homo sapiens,zzz,Motile,zzz,Aerobe,Aerobe,Pathogen,"Medical, Human Pathogen",zzz,Nonsporulating,Mesophile,zzz,10028,1,zzz,633195,0.27,2203434,2341251,2332,2263,97.04,69,15,5,5,zzz,5,zzz,54,zzz,189,8.1,1052,45.11,4,0.17,zzz,zzz,zzz,zzz,zzz,zzz,1465,62.82,794,34.05,4,0.17,439,18.83,515,22.08,2219,95.15,226,9.69,2003,82,226,9.69,2037,87.35,1969,84.43,294,12.61,1733,74.31,761,32.63,1789,76.72,834,35.76,1248,503,1307,755,1951,83.66,650,27.87,322,13.81,757,32.46,1506,64.58,1263,54.16,1000,42.88,476,20.41,1787,76.63,512,21.96,197,8.45,190,8.15,2328,99.83,59,abu,False,False,False,False,False,False,False,False,False,False,False,False
640427116,Bacteria,Finished,Haemophilus influenzae NTHi PittEE,Haemophilus influenzae NTHi PittEE,640427116,374930,58591,16400,Proteobacteria,Gammaproteobacteria,Pasteurellales,Pasteurellaceae,Haemophilus,influenzae,PittEE,Allegheny-Singer Research Institute,zzz,2007-06-28,Yes,IMG/W 2.3,zzz,zzz,Gc00579,Free living,Ear,zzz,zzz,Rod-shaped,"Septicemia, Meningitis, Chronic bronchitis, Sinusitis, Otitis media",,,zzz,zzz,zzz,zzz,Free living,zzz,Gram-,Homo sapiens,zzz,Nonmotile,zzz,Facultative,Facultative,Pathogen,"Medical, Human Pathogen",zzz,zzz,Mesophile,zzz,10106,1,zzz,689682,0.38,1479488,1813020,1757,1623,92.37,134,18,7,6,zzz,5,zzz,96,20,113,6.43,694,39.5,zzz,zzz,zzz,zzz,zzz,zzz,zzz,zzz,1265,72,352,20.03,6,0.34,266,15.14,337,19.18,1603,91.24,86,4.89,1535,40,424,24.13,1199,68.24,1456,82.87,167,9.5,1406,80.02,611,34.78,1428,81.27,850,48.38,1203,468,1279,873,1504,85.6,627,35.69,263,14.97,672,38.25,951,54.13,1220,69.44,403,22.94,435,24.76,1188,67.62,561,31.93,206,11.72,189,10.76,1740,99.03,177,hip,True,False,False,True,True,False,True,False,False,False,False,False
640427117,Bacteria,Finished,Haemophilus influenzae NTHi PittGG,Haemophilus influenzae NTHi PittGG,640427117,374931,58593,16401,Proteobacteria,Gammaproteobacteria,Pasteurellales,Pasteurellaceae,Haemophilus,influenzae,PittGG,Allegheny-Singer Research Institute,zzz,2007-06-28,Yes,IMG/W 2.3,zzz,zzz,Gc00580,Free living,Ear,zzz,zzz,Rod-shaped,"Sinusitis, Septicemia, Otitis media, Meningitis, Chronic bronchitis",,,zzz,zzz,zzz,zzz,Free living,zzz,Gram-,Homo sapiens,zzz,Nonmotile,zzz,Facultative,Facultative,Pathogen,"Human Pathogen, Medical",zzz,zzz,Mesophile,zzz,10105,1,zzz,717306,0.38,1454981,1887182,1798,1670,92.88,128,18,7,6,zzz,5,zzz,91,19,105,5.84,678,37.71,zzz,zzz,zzz,zzz,zzz,zzz,zzz,zzz,1174,65.29,486,27.03,10,0.56,266,14.79,358,19.91,1642,91.32,89,4.95,1564,40,393,21.86,1277,71.02,1484,82.54,186,10.34,1392,77.42,599,33.31,1417,78.81,819,45.55,1185,464,1265,833,1499,83.37,593,32.98,261,14.52,634,35.26,1036,57.62,1191,66.24,479,26.64,409,22.75,1261,70.13,536,29.81,203,11.29,184,10.23,1756,97.66,227,hiq,True,False,False,True,True,False,False,False,False,False,False,False
644736337,Bacteria,Finished,Candidatus Sulcia muelleri SMDSEM,Candidatus Sulcia muelleri SMDSEM,644736337,595499,59393,33829,Bacteroidetes,Flavobacteria,Flavobacteriales,unclassified,Candidatus Sulcia,Sulcia,muelleri SMDSEM,Univ of Arizona,zzz,2009-10-13,Yes,IMG/W 3.0,zzz,zzz,Gc01075,Symbiotic,zzz,zzz,zzz,zzz,None,,,zzz,zzz,zzz,zzz,Symbiotic,zzz,Gram-,zzz,zzz,zzz,zzz,,,Symbiotic,"Comparative analysis, Agricultural",zzz,zzz,Mesophile,zzz,15449,1,zzz,62585,0.23,256316,276984,276,244,88.41,32,3,1,1,zzz,1,zzz,28,1,15,5.43,72,26.09,2,0.72,zzz,zzz,zzz,zzz,zzz,zzz,227,82.25,17,6.16,zzz,zzz,4,1.45,34,12.32,239,86.59,2,0.72,238,1,1,0.36,243,88.04,zzz,zzz,244,88.41,215,77.9,156,56.52,231,83.7,183,66.3,207,146,296,189,239,86.59,127,46.01,17,6.16,172,62.32,72,26.09,219,79.35,25,9.06,97,35.14,147,53.26,83,30.07,15,5.43,59,21.38,273,98.91,9,sms,False,False,False,False,False,False,False,False,False,False,False,False
637000125,Bacteria,Finished,Haemophilus influenzae NTHi 86-028NP,Haemophilus influenzae NTHi 86-028NP,637000125,281310,58093,11752,Proteobacteria,Gammaproteobacteria,Pasteurellales,Pasteurellaceae,Haemophilus,influenzae,86-028NP,Ohio State Univ,NIH/NIDCD,2006-10-02,Yes,IMG/W 2.0,zzz,zzz,Gc00268,Free living,Ear,zzz,Singles,Rod-shaped,"Sinusitis, Septicemia, Bronchitis, Meningitis, Otitis media",,,zzz,zzz,zzz,zzz,Free living,zzz,Gram-,Homo sapiens,zzz,Nonmotile,zzz,Facultative,Facultative,Pathogen,"Human Pathogen, Medical",zzz,zzz,Mesophile,zzz,10417,1,zzz,730017,0.38,1695694,1913428,1913,1816,94.93,97,19,7,6,zzz,6,zzz,58,20,135,7.06,778,40.67,25,1.31,zzz,zzz,zzz,zzz,zzz,zzz,1326,69.32,488,25.51,2,0.1,318,16.62,324,16.94,1806,94.41,97,5.07,1734,45,488,25.51,1328,69.42,1795,93.83,21,1.1,1513,79.09,660,34.5,1578,82.49,948,49.56,1284,499,1385,950,1666,87.09,666,34.81,283,14.79,703,36.75,1113,58.18,1300,67.96,516,26.97,454,23.73,1362,71.2,635,33.19,251,13.12,202,10.56,1878,98.17,124,hit,True,False,False,True,True,False,True,False,True,False,False,False
638341133,Bacteria,Draft,Mycoplasma genitalium G37,Mycoplasma genitalium G37,638341133,243273,54277,13924,Tenericutes,Mollicutes,Mycoplasmatales,Mycoplasmataceae,Mycoplasma,genitalium,G37,454 Life Sciences,zzz,2006-10-02,Yes,IMG/W 2.0,zzz,zzz,Gi01392,Free living,Urogenital tract,zzz,Singles,Sphere-shaped,"Urogenital infection, Respiratory infection, Non-gonococcal urethritis",,,zzz,zzz,zzz,zzz,Free living,zzz,Gram+,Homo sapiens,Male,Motile,zzz,Facultative,Facultative,"Parasite, Pathogen","Animal Pathogen, Human Pathogen, Medical",zzz,Nonsporulating,Mesophile,zzz,11563,25,zzz,175924,0.31,407294,560035,897,858,95.65,39,3,1,1,zzz,1,zzz,36,zzz,12,1.34,zzz,zzz,zzz,zzz,zzz,zzz,zzz,zzz,zzz,zzz,615,68.56,235,26.2,8,0.89,56,6.24,121,13.49,814,90.75,22,2.45,577,10,19,2.12,839,93.53,89,9.92,769,85.73,549,61.2,274,30.55,525,58.53,218,24.3,338,183,404,199,716,79.82,55,6.13,87,9.7,90,10.03,768,85.62,142,15.83,716,79.82,37,4.12,821,91.53,146,16.28,26,2.9,75,8.36,853,95.09,146,mge,True,False,False,True,True,False,False,False,True,False,False,False
640427146,Bacteria,Finished,Streptococcus suis 05ZYH33,Streptococcus suis 05ZYH33,640427146,391295,58663,17153,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,suis,05ZYH33,Beijing Institute of Genomics,zzz,2007-06-28,Yes,IMG/W 2.3,zzz,zzz,Gc00546,Free living,zzz,zzz,"Chains, Pairs, Singles",Coccus-shaped,"Arthritis, Endocarditis, Meningitis, Septicemia",,,zzz,zzz,zzz,zzz,Free living,zzz,Gram+,Homo sapiens,zzz,Nonmotile,zzz,Facultative,Facultative,Pathogen,"Animal Pathogen, Human Pathogen, Medical, Swine Pathogen",zzz,Nonsporulating,Mesophile,zzz,10139,1,zzz,861786,0.41,1847912,2096309,2274,2186,96.13,88,12,4,4,zzz,4,zzz,56,20,142,6.24,954,41.95,zzz,zzz,zzz,zzz,zzz,zzz,zzz,zzz,1616,71.06,561,24.67,9,0.4,355,15.61,551,24.23,2132,93.76,150,6.6,1871,60,226,9.94,1960,86.19,1517,66.71,669,29.42,1636,71.94,713,31.35,1716,75.46,738,32.45,1116,471,1231,662,1836,80.74,589,25.9,292,12.84,651,28.63,1535,67.5,1095,48.15,1091,47.98,393,17.28,1793,78.85,553,24.32,199,8.75,188,8.27,2238,98.42,208,ssu,True,False,False,True,True,False,True,False,False,False,False,False
648028062,Archaea,Finished,A Genomic Encyclopedia of Bacteria and Archaea (GEBA),Vulcanisaeta distributa DSM 14429,648028062,572478,52827,32589,Crenarchaeota,Thermoprotei,Thermoproteales,Thermoproteaceae,Vulcanisaeta,distributa,DSM 14429,"DOE Joint Genome Institute, DSMZ",zzz,2010-10-29,Yes,IMG/W 3.3,zzz,zzz,Gc01374,Free living,zzz,zzz,zzz,Rod-shaped,None,Heterotroph,Organic,zzz,zzz,zzz,zzz,Free living,zzz,Gram-,zzz,zzz,Nonmotile,zzz,Anaerobe,Anaerobe,zzz,"Tree of Life, GEBA",zzz,zzz,Hyperthermophile,zzz,13531,1,9,1078516,0.45,2136210,2374137,2592,2543,98.11,49,3,1,1,zzz,1,zzz,46,zzz,106,4.09,661,25.5,50,1.93,zzz,zzz,zzz,zzz,zzz,zzz,1481,57.14,961,37.08,101,3.9,561,21.64,595,22.96,2377,91.71,316,12.19,2026,118,zzz,zzz,2543,98.11,zzz,zzz,2543,98.11,1539,59.38,833,32.14,1654,63.81,512,19.75,1006,557,1018,473,2220,85.65,456,17.59,191,7.37,513,19.79,2030,78.32,804,31.02,1739,67.09,352,13.58,2191,84.53,407,15.7,142,5.48,136,5.25,2523,97.34,117,vdi,True,False,False,False,True,False,False,False,False,False,False,False
640427122,Bacteria,Finished,"Mycobacteria, 5 strains",Mycobacterium gilvum PYR-GCK,640427122,350054,59421,15760,Actinobacteria,Actinobacteria,Actinomycetales,Mycobacteriaceae,Mycobacterium,gilvum,PYR-GCK,DOE Joint Genome Institute,DOE,2007-06-28,Yes,IMG/W 2.3,zzz,zzz,Gc00534,Free living,zzz,zzz,Singles,Rod-shaped,None,Chemoorganotroph,Organic,zzz,zzz,zzz,zzz,Free living,zzz,Gram+,zzz,zzz,Nonmotile,PAH-degrading,Aerobe,Aerobe,zzz,Biotechnological,zzz,Nonsporulating,Mesophile,zzz,10151,4,zzz,4053014,0.68,5503229,5982829,5683,5614,98.79,69,6,2,2,zzz,2,zzz,47,16,467,8.22,2963,52.14,36,0.63,zzz,zzz,zzz,zzz,zzz,zzz,3926,69.08,1677,29.51,11,0.19,1232,21.68,1260,22.17,5470,96.25,1414,24.88,4234,479,280,4.93,5334,93.86,323,5.68,5291,93.1,3901,68.64,1967,34.61,4369,76.88,1333,23.46,1606,764,1773,1001,4778,84.08,1228,21.61,521,9.17,1257,22.12,4357,76.67,2064,36.32,3550,62.47,945,16.63,4669,82.16,1031,18.14,320,5.63,431,7.58,5597,98.49,314,mgi,True,False,False,True,True,False,False,False,False,False,False,False
640427147,Bacteria,Finished,Streptococcus suis 98HAH33,Streptococcus suis 98HAH33,640427147,391296,58665,17155,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,suis,98HAH33,Beijing Institute of Genomics,zzz,2007-06-28,Yes,IMG/W 2.3,zzz,zzz,Gc00547,Free living,zzz,zzz,"Pairs, Singles, Chains",Coccus-shaped,"Meningitis, Septicemia, Arthritis, Endocarditis",,,zzz,zzz,zzz,zzz,Free living,zzz,Gram+,Homo sapiens,zzz,Nonmotile,zzz,Facultative,Facultative,Pathogen,"Human Pathogen, Medical, Swine Pathogen, Animal Pathogen",zzz,Nonsporulating,Mesophile,zzz,10138,1,zzz,861612,0.41,1848978,2095698,2276,2189,96.18,87,12,4,4,zzz,4,zzz,56,19,143,6.28,922,40.51,zzz,zzz,zzz,zzz,zzz,zzz,zzz,zzz,1607,70.61,570,25.04,12,0.53,328,14.41,540,23.73,2129,93.54,168,7.38,1855,67,237,10.41,1952,85.76,1459,64.1,730,32.07,1612,70.83,696,30.58,1714,75.31,737,32.38,1116,469,1237,667,1833,80.54,603,26.49,285,12.52,657,28.87,1532,67.31,1116,49.03,1073,47.14,399,17.53,1790,78.65,570,25.04,208,9.14,196,8.61,2242,98.51,216,ssv,True,False,False,True,True,False,True,False,False,False,False,False
637000284,Bacteria,Finished,Staphylococcus saprophyticus saprophyticus ATCC 15305,Staphylococcus saprophyticus saprophyticus ATCC 15305,637000284,342451,58411,15596,Firmicutes,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,saprophyticus,subsp. saprophyticus ATCC 15305,Kitasato Univ,zzz,2006-10-02,Yes,IMG/W 2.0,zzz,zzz,Gc00291,Free living,Urogenital tract,Urinary tract,"Singles, Clusters",Coccus-shaped,Urinary infection,,,zzz,zzz,zzz,zzz,Free living,zzz,Gram+,Homo sapiens,zzz,Nonmotile,zzz,Aerobe,Aerobe,Pathogen,"Medical, Human Pathogen",zzz,Nonsporulating,Mesophile,zzz,10394,3,zzz,855500,0.33,2189647,2577899,2637,2514,95.34,123,20,8,6,zzz,6,zzz,61,42,222,8.42,1393,52.83,zzz,zzz,zzz,zzz,1,zzz,zzz,zzz,1744,66.14,737,27.95,33,1.25,430,16.31,672,25.48,2463,93.4,382,14.49,2139,165,602,22.83,1912,72.51,2512,95.26,2,0.08,2042,77.44,941,35.68,2100,79.64,940,35.65,1367,578,1413,862,2216,84.03,746,28.29,392,14.87,828,31.4,1686,63.94,1407,53.36,1107,41.98,529,20.06,1985,75.27,742,28.14,282,10.69,244,9.25,2570,97.46,315,ssp,True,False,False,True,True,False,True,False,False,False,False,False
639633036,Bacteria,Finished,Magnetococcus MC-1,Magnetococcus sp. MC-1,639633036,156889,57833,262,Proteobacteria,Magnetococci,unclassified,unclassified,Magnetococcus,sp.,MC-1,"DOE Joint Genome Institute, Univ of South California",DOE,2007-01-28,Yes,IMG/W 2.1,zzz,zzz,Gc00458,Free living,zzz,zzz,zzz,Coccus-shaped,None,,,zzz,zzz,zzz,zzz,Free living,zzz,Gram-,zzz,zzz,Motile,"Iron reducer, Magnetite production",Facultative,Facultative,Non-Pathogen,Biotechnological,zzz,zzz,Mesophile,zzz,10227,1,1,2556478,0.54,4096347,4719581,3823,3758,98.3,65,9,3,3,zzz,3,zzz,45,11,344,9,1631,42.66,42,1.1,zzz,zzz,zzz,zzz,1,zzz,2505,65.52,1215,31.78,38,0.99,685,17.92,798,20.87,3629,94.93,853,22.31,2676,210,271,7.09,3487,91.21,3182,83.23,576,15.07,2551,66.73,1200,31.39,2667,69.76,1192,31.18,1474,626,1567,972,2995,78.34,784,20.51,343,8.97,912,23.86,2846,74.44,1547,40.47,2211,57.83,548,14.33,3210,83.97,863,22.57,293,7.66,316,8.27,3629,94.93,520,mgm,True,False,False,False,True,False,False,False,False,False,False,False
648028052,Bacteria,Finished,A Genomic Encyclopedia of Bacteria and Archaea (GEBA),"Spirochaeta smaragdinae SEBR 4228, DSM 11293",648028052,573413,51369,32637,Spirochaetes,Spirochaetes,Spirochaetales,Spirochaetaceae,Spirochaeta,smaragdinae,DSM 11293,"DOE Joint Genome Institute, DSMZ",zzz,2010-10-29,Yes,IMG/W 3.3,zzz,zzz,Gc01334,Free living,zzz,zzz,zzz,Spiral-shaped,None,Chemoorganotroph,Organic,zzz,zzz,zzz,zzz,Free living,zzz,Gram-,zzz,zzz,Motile,Utilize carbohydrates,Obligate anaerobe,Anaerobe,zzz,"Tree of Life, GEBA",zzz,Nonsporulating,Mesophile,zzz,13519,1,1,2278823,0.49,4315215,4653970,4363,4306,98.69,57,6,2,2,zzz,2,zzz,48,3,423,9.7,2108,48.32,87,1.99,zzz,zzz,zzz,zzz,zzz,zzz,3236,74.17,911,20.88,159,3.64,1369,31.38,1150,26.36,4186,95.94,813,18.63,3180,276,1,0.02,4305,98.67,zzz,zzz,4306,98.69,3310,75.87,1393,31.93,3431,78.64,1097,25.14,1497,625,1524,857,3983,91.29,770,17.65,793,18.18,974,22.32,3332,76.37,1625,37.25,2681,61.45,535,12.26,3771,86.43,744,17.05,176,4.03,211,4.84,4252,97.46,194,ssm,True,True,True,True,True,False,True,False,False,False,False,False
649633049,Bacteria,Finished,Single Isolate (Lovley) DNA Sequencing,Geobacter sp. M18,649633049,443143,55771,33159,Proteobacteria,Deltaproteobacteria,Desulfuromonadales,Geobacteraceae,Geobacter,sp.,M18,DOE Joint Genome Institute,zzz,2011-03-26,Yes,IMG/W 3.4,zzz,zzz,Gc01644,Free living,zzz,zzz,Singles,Rod-shaped,None,Chemolithotroph,Inorganic,zzz,zzz,zzz,zzz,Free living,zzz,Gram-,zzz,zzz,Motile,zzz,Anaerobe,Anaerobe,zzz,"Bioremediation, Biotechnological",zzz,Nonsporulating,Mesophile,zzz,13145,1,zzz,3228609,0.61,4599085,5277406,4599,4523,98.35,76,12,4,4,zzz,4,zzz,59,5,436,9.48,zzz,zzz,89,1.94,zzz,zzz,zzz,zzz,zzz,zzz,3162,68.75,1207,26.24,154,3.35,1578,34.31,1180,25.66,4405,95.78,222,4.83,3562,74,zzz,zzz,4523,98.35,20,0.43,4503,97.91,3396,73.84,1466,31.88,3377,73.43,1410,30.66,1753,704,1758,1091,3801,82.65,1009,21.94,496,10.78,1153,25.07,3370,73.28,1960,42.62,2563,55.73,690,15,3833,83.34,716,15.57,225,4.89,269,5.85,4402,95.72,519,geb,True,False,False,False,True,False,False,False,False,False,False,False
638154518,Archaea,Finished,Sulfolobus solfataricus P2,Sulfolobus solfataricus P2,638154518,273057,57721,108,Crenarchaeota,Thermoprotei,Sulfolobales,Sulfolobaceae,Sulfolobus,solfataricus,P2,"Canadian Bioinformatics Resource, European Union","European Union, Canadian Genome Analysis and Technology, National Research Council of Canada",2006-10-02,Yes,IMG/W 2.0,zzz,zzz,Gc00057,Free living,zzz,zzz,Singles,Coccus-shaped,None,Lithotroph,Inorganic,zzz,zzz,zzz,zzz,Free living,zzz,Gram-,zzz,zzz,Motile,Sulfur metabolizing,Obligate aerobe,Aerobe,Acidophile,Biotechnological,zzz,Nonsporulating,Hyperthermophile,zzz,10629,1,7,1070840,0.36,2474686,2992245,3141,3048,97.04,93,5,2,1,zzz,1,zzz,80,8,143,4.55,1006,32.03,154,4.9,zzz,zzz,134,4,342,11,1669,53.14,1378,43.87,1,0.03,207,6.59,655,20.85,3005,95.67,881,28.05,2144,263,102,3.25,2946,93.79,1787,56.89,1261,40.15,2105,67.02,1007,32.06,2183,69.5,652,20.76,1106,592,1103,502,2526,80.42,620,19.74,259,8.25,706,22.48,2342,74.56,1418,45.14,1630,51.89,471,15,2577,82.04,759,24.16,257,8.18,241,7.67,2833,90.19,368,sso,False,False,False,False,False,False,False,False,False,False,False,False
640427143,Bacteria,Finished,Shigella sonnei Ss046,Shigella sonnei Ss046,640427143,300269,58217,13151,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Shigella,sonnei,Ss046,Microbial Genome Center of ChMPH,MOST,2007-06-28,Yes,IMG/W 2.3,zzz,zzz,Gc00323,Free living,zzz,zzz,"Pairs, Singles",Rod-shaped,"Dysenteria, Food poisoning",Chemoorganotroph,Organic,zzz,zzz,zzz,zzz,Free living,zzz,Gram-,Homo sapiens,zzz,Motile,zzz,Facultative,Facultative,Pathogen,"Human Pathogen, Medical",zzz,Nonsporulating,Mesophile,zzz,10363,5,1,2566408,0.51,4102077,5055316,4841,4641,95.87,200,22,8,7,zzz,7,zzz,98,80,400,8.26,1993,41.17,166,3.43,zzz,zzz,zzz,zzz,zzz,zzz,3324,68.66,1316,27.18,1,0.02,784,16.2,586,12.1,4623,95.5,1310,27.06,3603,318,831,17.17,3810,78.7,4007,82.77,634,13.1,3760,77.67,1349,27.87,4218,87.13,1666,34.41,2066,734,2283,1446,4424,91.39,1268,26.19,714,14.75,1380,28.51,3261,67.36,2763,57.07,1878,38.79,849,17.54,3792,78.33,1182,24.42,396,8.18,327,6.75,4443,91.78,612,ssn,True,False,False,True,True,True,True,True,True,True,True,False
