"taxon_oid","Domain","Status","Proposal Name","Genome Name","Taxon Object ID","NCBI Taxon ID","RefSeq Project ID","GenBank Project ID","Phylum","Class","Order","Family","Genus","Species","Strain","Sequencing Center","Funding Agency","Add Date","Is Public","IMG Release","IMG Product Assignment","IMG Submission ID","GOLD ID","Biotic Relationships","Body Site","Body Subsite","Cell Arrangement","Cell Shape","Diseases","Energy Source","Energy Category","Ecosystem","Ecosystem Category","Ecosystem Type","Ecosystem Subtype","Isolation","Specific Ecosystem","Gram Staining","Host Name","Host Gender","Motility","Metabolism","Oxygen Requirement","Broad Oxygen Requirement","Phenotype","Relevance","Salinity","Sporulation","Temperature Range","IMG Sample Id","IMG Project Id","Scaffold Count","CRISPR Count","GC Count","GC %","Coding Base Count","Genome Size","Gene Count","CDS Count","CDS %","RNA Count","rRNA Count","5S rRNA Count","16S rRNA Count","18S rRNA Count","23S rRNA Count","28S rRNA Count","tRNA Count","Other RNA Count","Fused Count","Fused %","Fusion Component Count","Fusion component %","Pseudo Count","Pseudo %","Unchar Count","Unchar %","Obsolete Count","Obsolete %","Revised Count","Revised %","w/ Func Pred Count","w/ Func Pred %","w/o Func Pred Sim Count","w/o Func Pred Sim %","w/o Func Pred No Sim Count","w/o Func Pred No Sim %","Signal Peptide Count","Signal Peptide %","Transmembrane Count","Transmembrane %","Orthologs Count","Orthologs %`","Paralogs Count","Paralogs %","Ortholog Group Count","Paralog Group Count","SwissProt Count","SwissProt %","Not SwissProt Count","Not SwissProt %","SEED Count","SEED %","Not SEED Count","Not SEED %","COG Count","COG %","KOG Count","KOG %","Pfam Count","Pfam %","TIGRfam Count","TIGRfam %","COG Cluster Count","KOG Cluster Count","Pfam Cluster Count","TIGRfam Cluster Count","InterPro Count","InterPro %","Enzyme Count","Enzyme %","TC Count","TC %","KEGG Count","KEGG %","Not KEGG Count","Not KEGG %","KO Count","KO %","Not KO Count","Not KO %","MetaCyc Count","MetaCyc %","Not MetaCyc Count","Not MetaCyc %","IMG Term Count","IMG Term %","IMG Pathwawy Count","IMG Pathway %","IMG Parts List Count","IMG Parts List %","Chromosomal Cassette Gene Count","Chromosomal Cassette Gene %","Chromosomal Cassette Count","KEGG Organism ID","Has ATP 6PFK","Has Ppi 6PFK","Has ADP 6PFK","Has ATP 1PFK","Has Any 6PFK","Has EDD","Has EDA","Has ED Genes"
647533193,"Bacteria","Draft","Human Microbiome Project (HMP) Reference Genomes","Parascardovia denticolens F0305",647533193,641144,47801,42549,"Actinobacteria","Actinobacteria","Bifidobacteriales","Bifidobacteriaceae","Parascardovia","denticolens","F0305","Broad Institute","zzz","2010-06-24","Yes","IMG/W 3.2","zzz","zzz","Gi04440","Free living","Oral","Dental plaque","zzz","Rod-shaped","zzz",,,"zzz","zzz","zzz","zzz","Free living","zzz","Gram+","Homo sapiens","zzz","Nonmotile","zzz","Anaerobe","Anaerobe","zzz","Comparative analysis, Medical, Human Microbiome Project (HMP)","zzz","Nonsporulating","Mesophile","zzz",14958,9,1,1102701,0.58,1590845,1897118,1531,1481,96.73,50,5,3,1,"zzz",1,"zzz",45,"zzz",90,5.88,"zzz","zzz","zzz","zzz","zzz","zzz","zzz","zzz","zzz","zzz",1144,74.72,323,21.1,14,0.91,252,16.46,402,26.26,1423,92.95,114,7.45,1304,50,"zzz","zzz",1481,96.73,"zzz","zzz",1481,96.73,1047,68.39,547,35.73,1129,73.74,476,31.09,793,407,948,486,1201,78.45,376,24.56,217,14.17,424,27.69,1057,69.04,738,48.2,743,48.53,245,16,1236,80.73,229,14.96,64,4.18,76,4.96,1474,96.28,197,,"False","False","False","False","False","False","False","False"
649990010,"Bacteria","Draft","Human Microbiome Project (HMP) Reference Genomes","Streptococcus parasanguinis F0405",649990010,905067,60563,53565,"Firmicutes","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus","parasanguinis","F0405","J. Craig Venter Institute","zzz","2011-03-26","Yes","IMG/W 3.4","zzz","zzz","Gi06637","Free living","Oral","zzz","zzz","Coccus-shaped","zzz",,,"zzz","zzz","zzz","zzz","Free living","zzz","Gram+","Homo sapiens","zzz","Nonmotile","zzz","Anaerobe","Anaerobe","zzz","Human Microbiome Project (HMP), Medical","zzz","Nonsporulating","Mesophile","zzz",17020,16,"zzz",860658,0.42,1792119,2050302,2061,1978,95.97,83,13,4,6,"zzz",3,"zzz",67,3,140,6.79,"zzz","zzz","zzz","zzz","zzz","zzz","zzz","zzz","zzz","zzz",1553,75.35,406,19.7,19,0.92,507,24.6,554,26.88,1924,93.35,33,1.6,1719,12,"zzz","zzz",1978,95.97,16,0.78,1962,95.2,1573,76.32,702,34.06,1580,76.66,716,34.74,1114,467,1193,675,1798,87.24,575,27.9,304,14.75,632,30.66,1346,65.31,1115,54.1,863,41.87,391,18.97,1587,77,189,9.17,55,2.67,68,3.3,2034,98.69,190,,"False","False","False","False","False","False","False","False"
641736102,"Bacteria","Draft","Salmonella enterica enterica sv Javiana GA_MM04042433","Salmonella enterica enterica sv Javiana GA_MM04042433",641736102,454167,54857,20049,"Proteobacteria","Gammaproteobacteria","Enterobacteriales","Enterobacteriaceae","Salmonella","enterica","subsp. enterica serovar Javiana str. GA_MM04042433","J. Craig Venter Institute","zzz","2008-05-30","Yes","IMG/W 2.6","zzz","zzz","Gi01626","Free living","zzz","zzz","Pairs, Singles","Rod-shaped","Gastroenteritis, Food poisoning, Salmonellosis","Chemoorganotroph","Organic","zzz","zzz","zzz","zzz","Free living","zzz","Gram-","Homo sapiens","zzz","Motile","zzz","Facultative","Facultative","Nontyphoidal","Human Pathogen, Medical","zzz","Nonsporulating","Mesophile","zzz",11770,74,2,2379267,0.52,4069724,4553049,5097,5019,98.47,78,21,7,7,"zzz",7,"zzz",57,"zzz",402,7.89,"zzz","zzz","zzz","zzz","zzz","zzz",1,"zzz",1,"zzz",1775,34.82,3228,63.33,16,0.31,999,19.6,1171,22.97,4941,96.94,788,15.46,4434,322,"zzz","zzz",5019,98.47,2411,47.3,2608,51.17,3431,67.31,1333,26.15,3736,73.3,1678,32.92,2057,710,2211,1413,3976,78.01,1254,24.6,786,15.42,1388,27.23,3631,71.24,2615,51.3,2404,47.16,874,17.15,4145,81.32,1229,24.11,490,9.61,309,6.06,5049,99.06,327,,"False","False","False","False","False","False","False","False"
640612209,"Bacteria","Draft","Haemophilus influenzae NTHi R3021","Haemophilus influenzae NTHi R3021",640612209,375432,54397,16423,"Proteobacteria","Gammaproteobacteria","Pasteurellales","Pasteurellaceae","Haemophilus","influenzae","R3021","Allegheny-Singer Research Institute","zzz","2007-06-28","Yes","IMG/W 2.3","zzz","zzz","Gi01500","Free living","Airways","Nasopharynx","zzz","Rod-shaped","Sinusitis, Meningitis, Chronic bronchitis, Septicemia, Otitis media",,,"zzz","zzz","zzz","zzz","Free living","zzz","Gram-","Homo sapiens","zzz","Nonmotile","zzz","Facultative","Facultative","Pathogen","Human Pathogen, Medical","zzz","zzz","Mesophile","zzz",11410,44,"zzz",704210,0.38,1646320,1851066,2355,2307,97.96,48,5,2,1,"zzz",2,"zzz",43,"zzz",96,4.08,"zzz","zzz","zzz","zzz","zzz","zzz","zzz","zzz","zzz","zzz",1727,73.33,557,23.65,23,0.98,310,13.16,451,19.15,2264,96.14,118,5.01,1876,55,"zzz","zzz",2307,97.96,401,17.03,1906,80.93,1843,78.26,724,30.74,1843,78.26,962,40.85,1299,482,1379,899,2012,85.44,550,23.35,336,14.27,591,25.1,1716,72.87,1092,46.37,1215,51.59,378,16.05,1929,81.91,539,22.89,180,7.64,194,8.24,2341,99.41,137,,"False","False","False","False","False","False","False","False"
645666401,"Eukaryota","Draft","zzz","Ajellomyces capsulatus NAm1",645666401,339724,20041,20041,"Ascomycota","Eurotiomycetes","Onygenales","Ajellomycetaceae","Ajellomyces","capsulatus","NAm1","Broad Institute","zzz","2009-10-13","Yes","IMG/W 3.0","zzz","zzz","zzz","zzz","zzz","zzz","zzz","zzz","zzz",,,"zzz","zzz","zzz","zzz","zzz","zzz","zzz","zzz","zzz","zzz","zzz",,,"zzz","zzz","zzz","zzz","zzz","zzz","zzz",280,"zzz",14139448,0.46,15538719,33030326,9402,9313,99.05,89,"zzz","zzz","zzz","zzz","zzz","zzz",89,"zzz",184,1.96,"zzz","zzz",12,0.13,"zzz","zzz","zzz","zzz","zzz","zzz",906,9.64,8030,85.41,377,4.01,973,10.35,1302,13.85,8739,92.95,1775,18.88,6519,370,"zzz","zzz",9313,99.05,"zzz","zzz",9313,99.05,3427,36.45,4409,46.89,5496,58.46,665,7.07,1376,2873,2760,535,6374,67.79,1005,10.69,509,5.41,1271,13.52,8042,85.53,1857,19.75,7456,79.3,592,6.3,8721,92.76,133,1.41,40,0.43,16,0.17,"zzz","zzz","zzz",,"False","False","False","False","False","False","False","False"
648231709,"Bacteria","Finished","Helicobacter pylori Cuz20","Helicobacter pylori Cuz20",648231709,765964,"zzz",49029,"Proteobacteria","Epsilonproteobacteria","Campylobacterales","Helicobacteraceae","Helicobacter","pylori","Cuz20","Washington Univ","zzz","2010-10-29","Yes","IMG/W 3.3","zzz","zzz","Gc01405","Free living","Gastrointestinal tract","zzz","Singles","Spiral-shaped","Gastric inflammation, Ulcer",,,"zzz","zzz","zzz","zzz","Free living","zzz","Gram-","Homo sapiens","zzz","Motile","zzz","Aerobe","Aerobe","Pathogen","Human Pathogen, Medical","zzz","Nonsporulating","Mesophile","zzz",17075,1,"zzz",635597,0.39,1473625,1635449,1606,1564,97.38,42,6,2,2,"zzz",2,"zzz",36,"zzz",93,5.79,455,28.33,"zzz","zzz","zzz","zzz","zzz","zzz","zzz","zzz",1026,63.89,523,32.57,15,0.93,500,31.13,336,20.92,1528,95.14,94,5.85,1429,41,"zzz","zzz",1564,97.38,192,11.96,1372,85.43,1086,67.62,478,29.76,1160,72.23,604,37.61,899,379,1016,609,1388,86.43,523,32.57,237,14.76,601,37.42,963,59.96,966,60.15,598,37.24,358,22.29,1206,75.09,118,7.35,21,1.31,52,3.24,1598,99.5,95,,"False","False","False","False","False","False","False","False"
640281014,"Eukaryota","Draft","Cryptosporidium hominis TU502","Cryptosporidium hominis TU502",640281014,353151,13200,13200,"Apicomplexa","Coccidia","Eucoccidiorida","Cryptosporidiidae","Cryptosporidium","hominis","TU502","Virginia Commonwealth Univ","NIH","2007-06-25","Yes","IMG/W 2.3","zzz","zzz","Gc00230","zzz","zzz","zzz","zzz","zzz","Diarrhea, Gastroenteritis",,,"zzz","zzz","zzz","zzz","zzz","zzz","zzz","Homo sapiens","zzz","zzz","zzz",,,"Parasite, Pathogen","Medical, Animal Pathogen, Human Pathogen","zzz","zzz","Mesophile","zzz",10456,994,"zzz",2527597,0.31,5302759,8170980,3956,3886,98.23,70,24,5,"zzz",6,"zzz",6,46,"zzz",69,1.74,"zzz","zzz","zzz","zzz","zzz","zzz","zzz","zzz","zzz","zzz",1508,38.12,2350,59.4,28,0.71,554,14,769,19.44,3585,90.62,106,2.68,3207,43,6,0.15,3880,98.08,"zzz","zzz",3886,98.23,1374,34.73,1985,50.18,1930,48.79,222,5.61,675,1497,1243,185,2333,58.97,381,9.63,151,3.82,638,16.13,3248,82.1,853,21.56,3033,76.67,165,4.17,3721,94.06,213,5.38,30,0.76,102,2.58,"zzz","zzz","zzz",,"False","False","False","False","False","False","False","False"
648028031,"Bacteria","Finished","Helicobacter pylori PeCan4","Helicobacter pylori PeCan4",648028031,765963,53539,49027,"Proteobacteria","Epsilonproteobacteria","Campylobacterales","Helicobacteraceae","Helicobacter","pylori","PeCan4","Washington Univ","zzz","2010-10-29","Yes","IMG/W 3.3","zzz","zzz","Gc01404","Free living","Gastrointestinal tract","zzz","Singles","Spiral-shaped","Ulcer, Gastric inflammation",,,"zzz","zzz","zzz","zzz","Free living","zzz","Gram-","Homo sapiens","zzz","Motile","zzz","Aerobe","Aerobe","Pathogen","Medical, Human Pathogen","zzz","Nonsporulating","Mesophile","zzz",18093,2,"zzz",637454,0.39,1464714,1638263,1605,1563,97.38,42,6,2,2,"zzz",2,"zzz",36,"zzz",89,5.55,502,31.28,"zzz","zzz","zzz","zzz","zzz","zzz","zzz","zzz",1034,64.42,508,31.65,21,1.31,508,31.65,340,21.18,1520,94.7,92,5.73,1409,40,"zzz","zzz",1563,97.38,136,8.47,1427,88.91,1081,67.35,482,30.03,1162,72.4,604,37.63,895,380,1010,610,1387,86.42,525,32.71,237,14.77,601,37.45,962,59.94,972,60.56,591,36.82,361,22.49,1202,74.89,169,10.53,52,3.24,69,4.3,1593,99.25,97,"hpc","False","False","False","False","False","True","True","True"
648028032,"Bacteria","Finished","Helicobacter pylori SJM180","Helicobacter pylori SJM180",648028032,765962,53541,49025,"Proteobacteria","Epsilonproteobacteria","Campylobacterales","Helicobacteraceae","Helicobacter","pylori","SJM180","Washington Univ","zzz","2010-10-29","Yes","IMG/W 3.3","zzz","zzz","Gc01403","Free living","Gastrointestinal tract","zzz","Singles","Spiral-shaped","Gastric inflammation, Ulcer",,,"zzz","zzz","zzz","zzz","Free living","zzz","Gram-","Homo sapiens","zzz","Motile","zzz","Aerobe","Aerobe","Pathogen","Medical, Human Pathogen","zzz","Nonsporulating","Mesophile","zzz",18092,1,"zzz",644966,0.39,1491570,1658051,1623,1581,97.41,42,6,2,2,"zzz",2,"zzz",36,"zzz",90,5.55,502,30.93,"zzz","zzz","zzz","zzz","zzz","zzz","zzz","zzz",1023,63.03,526,32.41,32,1.97,504,31.05,335,20.64,1533,94.45,112,6.9,1420,45,"zzz","zzz",1581,97.41,137,8.44,1444,88.97,1088,67.04,485,29.88,1158,71.35,602,37.09,902,383,1014,613,1403,86.44,519,31.98,241,14.85,596,36.72,985,60.69,968,59.64,613,37.77,362,22.3,1219,75.11,261,16.08,102,6.28,92,5.67,1611,99.26,95,"hpm","False","False","False","False","False","True","True","True"
640753024,"Bacteria","Finished","Escherichia coli O139:H28 E24377A (ETEC)","Escherichia coli O139:H28 E24377A (ETEC)",640753024,331111,58395,13960,"Proteobacteria","Gammaproteobacteria","Enterobacteriales","Enterobacteriaceae","Escherichia","coli","E24377A","J. Craig Venter Institute","zzz","2007-10-09","Yes","IMG/W 2.4","zzz","zzz","Gc00641","Free living","Gastrointestinal tract","zzz","Singles, Pairs","Rod-shaped","Diarrhea",,,"zzz","zzz","zzz","zzz","Free living","zzz","Gram-","Homo sapiens","zzz","Motile","zzz","Facultative","Facultative","Enterotoxigenic, Pathogen","Human Pathogen, Medical","zzz","Nonsporulating","Mesophile","zzz",10044,7,2,2654167,0.51,4480920,5249287,5258,5145,97.85,113,21,7,7,"zzz",7,"zzz",91,1,447,8.5,2280,43.36,151,2.87,"zzz","zzz","zzz","zzz",3,"zzz",3734,71.02,1350,25.68,61,1.16,953,18.12,1104,21,5044,95.93,1102,20.96,4298,412,834,15.86,4311,81.99,4281,81.42,864,16.43,3815,72.56,1455,27.67,4211,80.09,1804,34.31,2173,751,2360,1509,4448,84.59,1365,25.96,809,15.39,1463,27.82,3682,70.03,2946,56.03,2199,41.82,912,17.34,4233,80.51,1221,23.22,418,7.95,347,6.6,4966,94.45,516,"ecw","True","False","False","True","True","True","True","True"
647000239,"Bacteria","Draft","Human Microbiome Project (HMP) Reference Genomes","Enterococcus faecalis R712",647000239,699186,46983,42527,"Firmicutes","Bacilli","Lactobacillales","Enterococcaceae","Enterococcus","faecalis","R712","Washington Univ","zzz","2010-06-24","Yes","IMG/W 3.2","zzz","zzz","Gi05678","Free living","Blood","zzz","zzz","Coccus-shaped","Endocarditis, Urinary infection, Bacteremia","Chemoorganotroph","Organic","zzz","zzz","zzz","zzz","Free living","zzz","Gram+","Homo sapiens","zzz","Nonmotile","zzz","Facultative","Facultative","zzz","Comparative analysis, Human Microbiome Project (HMP), Medical, Human Microbiome Project (HMP), Human Microbiome Project (HMP)","zzz","Nonsporulating","Mesophile","zzz",16242,132,"zzz",1133028,0.37,2722014,3036838,3133,3086,98.5,47,4,1,1,"zzz",2,"zzz",38,5,246,7.85,"zzz","zzz","zzz","zzz","zzz","zzz","zzz","zzz","zzz","zzz",2375,75.81,709,22.63,2,0.06,564,18,824,26.3,3033,96.81,525,16.76,2556,219,"zzz","zzz",3086,98.5,914,29.17,2172,69.33,2199,70.19,902,28.79,2352,75.07,973,31.06,1340,513,1460,799,2484,79.29,751,23.97,449,14.33,874,27.9,2212,70.6,1520,48.52,1566,49.98,480,15.32,2606,83.18,426,13.6,160,5.11,125,3.99,3077,98.21,277,,"False","False","False","False","False","False","False","False"
647000240,"Bacteria","Draft","Human Microbiome Project (HMP) Reference Genomes","Enterococcus faecalis S613",647000240,699185,46987,42525,"Firmicutes","Bacilli","Lactobacillales","Enterococcaceae","Enterococcus","faecalis","S613","Washington Univ","zzz","2010-06-24","Yes","IMG/W 3.2","zzz","zzz","Gi05677","Free living","Blood","zzz","zzz","Coccus-shaped","Endocarditis, Urinary infection, Bacteremia","Chemoorganotroph","Organic","zzz","zzz","zzz","zzz","Free living","zzz","Gram+","Homo sapiens","zzz","Nonmotile","zzz","Facultative","Facultative","zzz","Medical, Comparative analysis, Human Microbiome Project (HMP), Human Microbiome Project (HMP), Human Microbiome Project (HMP)","zzz","Nonsporulating","Mesophile","zzz",16241,145,1,1135064,0.37,2728277,3042101,3143,3096,98.5,47,4,1,1,"zzz",2,"zzz",38,5,247,7.86,"zzz","zzz","zzz","zzz","zzz","zzz","zzz","zzz",1,"zzz",2371,75.44,719,22.88,6,0.19,562,17.88,824,26.22,3039,96.69,532,16.93,2563,222,"zzz","zzz",3096,98.5,906,28.83,2190,69.68,2196,69.87,901,28.67,2353,74.86,972,30.93,1339,514,1461,800,2483,79,750,23.86,448,14.25,874,27.81,2222,70.7,1520,48.36,1576,50.14,482,15.34,2614,83.17,432,13.74,164,5.22,127,4.04,3099,98.6,296,,"False","False","False","False","False","False","False","False"
640753025,"Bacteria","Finished","Escherichia coli O9 HS","Escherichia coli O9 HS",640753025,331112,58393,13959,"Proteobacteria","Gammaproteobacteria","Enterobacteriales","Enterobacteriaceae","Escherichia","coli","HS","J. Craig Venter Institute","NIH/NIAID","2007-10-09","Yes","IMG/W 2.4","zzz","zzz","Gc00640","Free living","Gastrointestinal tract","zzz","Singles, Pairs","Rod-shaped","None",,,"zzz","zzz","zzz","zzz","Free living","zzz","Gram-","Homo sapiens","zzz","Motile","zzz","Facultative","Facultative","Non-Pathogen","Medical, Human Pathogen","zzz","Nonsporulating","Mesophile","zzz",10045,1,3,2359828,0.51,4056202,4643537,4628,4470,96.59,158,22,8,7,"zzz",7,"zzz",88,48,412,8.9,2152,46.5,87,1.88,"zzz","zzz","zzz","zzz",4,"zzz",3481,75.22,971,20.98,18,0.39,892,19.27,746,16.12,4421,95.53,822,17.76,3870,297,841,18.17,3629,78.41,3987,86.15,483,10.44,3594,77.66,1403,30.32,3875,83.73,1753,37.88,2137,743,2302,1503,4057,87.66,1335,28.85,789,17.05,1452,31.37,3018,65.21,2887,62.38,1583,34.2,900,19.45,3570,77.14,1234,26.66,433,9.36,345,7.45,4479,96.78,370,"ecx","True","False","False","True","True","True","True","True"
645666414,"Eukaryota","Draft","zzz","Neosartorya fischeri NRRL 181",645666414,331117,18475,18475,"Ascomycota","Eurotiomycetes","Eurotiales","Trichocomaceae","Neosartorya","fischeri","NRRL 181","TIGR","zzz","2009-10-13","Yes","IMG/W 3.0","zzz","zzz","zzz","zzz","zzz","zzz","zzz","zzz","zzz",,,"zzz","zzz","zzz","zzz","zzz","zzz","zzz","zzz","zzz","zzz","zzz",,,"zzz","zzz","zzz","zzz","zzz","zzz","zzz",976,"zzz",16086763,0.49,16788737,32551711,10697,10406,97.28,291,"zzz","zzz","zzz","zzz","zzz","zzz",291,"zzz",436,4.08,"zzz","zzz","zzz","zzz","zzz","zzz","zzz","zzz","zzz","zzz",6777,63.35,3594,33.6,35,0.33,1788,16.71,2039,19.06,10174,95.11,2040,19.07,7686,761,316,2.95,10090,94.33,1,0.01,10405,97.27,5061,47.31,5887,55.03,7516,70.26,1121,10.48,1556,3079,3081,682,8368,78.23,1811,16.93,925,8.65,2343,21.9,8063,75.38,3457,32.32,6949,64.96,1086,10.15,9320,87.13,228,2.13,71,0.66,35,0.33,"zzz","zzz","zzz",,"False","False","False","False","False","False","False","False"
645058838,"Bacteria","Draft","Brucella abortus bv 6, 870","Brucella abortus bv 6, 870",645058838,520454,55731,33025,"Proteobacteria","Alphaproteobacteria","Rhizobiales","Brucellaceae","Brucella","abortus","bv. 6 str. 870","Broad Institute","zzz","2009-10-13","Yes","IMG/W 3.0","zzz","zzz","Gi03657","Free living","zzz","zzz","Clusters, Singles","Rod-shaped","Spontaneous abortion",,,"zzz","zzz","zzz","zzz","Free living","zzz","Gram-","Homo sapiens","zzz","Nonmotile","zzz","Aerobe","Aerobe","Pathogen, Intracellular pathogen","Mammal Pathogen, Medical, Human Pathogen, Biothreat","zzz","Nonsporulating","Mesophile","zzz",14181,55,"zzz",1861461,0.57,2722647,3251719,3111,3059,98.33,52,3,1,1,"zzz",1,"zzz",49,"zzz",274,8.81,"zzz","zzz","zzz","zzz","zzz","zzz","zzz","zzz","zzz","zzz",2246,72.2,811,26.07,2,0.06,579,18.61,747,24.01,3027,97.3,292,9.39,2742,106,"zzz","zzz",3059,98.33,2385,76.66,674,21.67,2505,80.52,1129,36.29,2556,82.16,1052,33.82,1616,662,1663,981,2701,86.82,905,29.09,537,17.26,1120,36,1939,62.33,1802,57.92,1257,40.41,683,21.95,2376,76.37,540,17.36,145,4.66,169,5.43,3014,96.88,385,,"False","False","False","False","False","False","False","False"
645058864,"Bacteria","Draft","Brucella abortus bv 9, C68","Brucella abortus bv 9, C68",645058864,520455,55809,33575,"Proteobacteria","Alphaproteobacteria","Rhizobiales","Brucellaceae","Brucella","abortus","bv. 9 str. C68","Broad Institute","zzz","2009-10-13","Yes","IMG/W 3.0","zzz","zzz","Gi04092","Free living","zzz","zzz","Pairs, Singles, Chains","Rod-shaped","Spontaneous abortion",,,"zzz","zzz","zzz","zzz","Free living","zzz","Gram-","Homo sapiens","zzz","Nonmotile","zzz","Aerobe","Aerobe","Intracellular pathogen, Pathogen","Mammal Pathogen, Medical, Biothreat, Human Pathogen","zzz","Nonsporulating","Mesophile","zzz",14593,50,"zzz",1860162,0.57,2745645,3249359,3125,3073,98.34,52,3,1,1,"zzz",1,"zzz",49,"zzz",276,8.83,"zzz","zzz","zzz","zzz","zzz","zzz","zzz","zzz","zzz","zzz",2255,72.16,816,26.11,2,0.06,579,18.53,751,24.03,3040,97.28,296,9.47,2757,107,"zzz","zzz",3073,98.34,2403,76.9,670,21.44,2511,80.35,1133,36.26,2563,82.02,1061,33.95,1621,668,1669,985,2704,86.53,909,29.09,538,17.22,1122,35.9,1951,62.43,1808,57.86,1265,40.48,687,21.98,2386,76.35,562,17.98,150,4.8,183,5.86,3037,97.18,372,,"False","False","False","False","False","False","False","False"
645058868,"Bacteria","Draft","Brucella neotomae 5K33, ATCC 23459","Brucella neotomae 5K33, ATCC 23459",645058868,520456,55801,33567,"Proteobacteria","Alphaproteobacteria","Rhizobiales","Brucellaceae","Brucella","neotomae","5K33","Broad Institute","zzz","2009-10-13","Yes","IMG/W 3.0","zzz","zzz","Gi04034","Free living","zzz","zzz","Singles, Pairs, Chains","Rod-shaped","Brucellosis",,,"zzz","zzz","zzz","zzz","Free living","zzz","Gram-","Homo sapiens","zzz","Nonmotile","zzz","Aerobe","Aerobe","Pathogen, Intracellular pathogen","Human Pathogen, Mammal Pathogen, Medical, Biothreat","zzz","Nonsporulating","Mesophile","zzz",14537,68,"zzz",1889305,0.57,2777372,3299059,3118,3067,98.36,51,3,1,1,"zzz",1,"zzz",48,"zzz",283,9.08,"zzz","zzz","zzz","zzz","zzz","zzz","zzz","zzz","zzz","zzz",2151,68.99,910,29.19,6,0.19,587,18.83,757,24.28,3033,97.27,307,9.85,2770,112,"zzz","zzz",3067,98.36,1535,49.23,1532,49.13,2510,80.5,1140,36.56,2572,82.49,1068,34.25,1620,673,1667,985,2721,87.27,896,28.74,521,16.71,1114,35.73,1953,62.64,1782,57.15,1285,41.21,684,21.94,2383,76.43,472,15.14,129,4.14,151,4.84,3026,97.05,405,,"False","False","False","False","False","False","False","False"
645058865,"Bacteria","Draft","Brucella ceti B1/94","Brucella ceti B1/94",645058865,520457,55807,33573,"Proteobacteria","Alphaproteobacteria","Rhizobiales","Brucellaceae","Brucella","ceti","B1/94","Broad Institute","zzz","2009-10-13","Yes","IMG/W 3.0","zzz","zzz","Gi04032","Free living","zzz","zzz","zzz","Rod-shaped","Brucellosis",,,"zzz","zzz","zzz","zzz","Free living","zzz","Gram-","Homo sapiens","zzz","Nonmotile","zzz","Aerobe","Aerobe","Intracellular pathogen, Pathogen","Medical, Human Pathogen, Mammal Pathogen, Biothreat","zzz","Nonsporulating","Mesophile","zzz",14535,102,"zzz",1877580,0.57,2772545,3276724,3104,3052,98.32,52,4,1,2,"zzz",1,"zzz",48,"zzz",291,9.38,"zzz","zzz","zzz","zzz","zzz","zzz","zzz","zzz","zzz","zzz",2155,69.43,895,28.83,2,0.06,579,18.65,761,24.52,3018,97.23,298,9.6,2749,108,"zzz","zzz",3052,98.32,1763,56.8,1289,41.53,2503,80.64,1146,36.92,2558,82.41,1064,34.28,1614,668,1664,986,2699,86.95,898,28.93,532,17.14,1110,35.76,1942,62.56,1785,57.51,1267,40.82,681,21.94,2371,76.39,395,12.73,114,3.67,124,3.99,3009,96.94,420,,"False","False","False","False","False","False","False","False"
645058839,"Bacteria","Draft","Brucella abortus bv 2, 86/8/59","Brucella abortus bv 2, 86/8/59",645058839,520450,55737,33031,"Proteobacteria","Alphaproteobacteria","Rhizobiales","Brucellaceae","Brucella","abortus","bv. 2 str. 86/8/59","Broad Institute","zzz","2009-10-13","Yes","IMG/W 3.0","zzz","zzz","Gi03654","Free living","zzz","zzz","zzz","Rod-shaped","Spontaneous abortion",,,"zzz","zzz","zzz","zzz","Free living","zzz","Gram-","Homo sapiens","zzz","Nonmotile","zzz","Aerobe","Aerobe","Pathogen, Intracellular pathogen","Mammal Pathogen, Medical, Human Pathogen, Biothreat","zzz","Nonsporulating","Mesophile","zzz",14178,130,"zzz",1863985,0.57,2741683,3255633,3168,3116,98.36,52,3,1,1,"zzz",1,"zzz",49,"zzz",276,8.71,"zzz","zzz","zzz","zzz","zzz","zzz","zzz","zzz","zzz","zzz",2293,72.38,821,25.92,2,0.06,582,18.37,760,23.99,3080,97.22,292,9.22,2753,103,"zzz","zzz",3116,98.36,2686,84.79,430,13.57,2543,80.27,1155,36.46,2586,81.63,1063,33.55,1619,671,1671,984,2750,86.81,905,28.57,541,17.08,1116,35.23,2000,63.13,1795,56.66,1321,41.7,687,21.69,2429,76.67,448,14.14,117,3.69,130,4.1,3061,96.62,439,,"False","False","False","False","False","False","False","False"
