BSU19460-MONOMER	BSU19460	O31857	N-acetyl hydrolase	YojG
BSU22460-MONOMER	BSU22460	P42982	L-malate glycosyltransferase	BshA, JojH, YpjH
BSU22470-MONOMER	BSU22470	P42981	N-acetyl hydrolase	JojG, YpjG
BSU24530-MONOMER	BSU24530	P54511	octanoyl transferase	YqhM, LipM
BTUE-MONOMER	EG10129	P06610	thioredoxin/glutathione peroxidase	B1710, BtuE
BUKCLOS-MONOMER	G-100	Q45829	butyrate kinase monomer	Buk
C23OALCAL-MONOMER				
CAIC-MONOMER	EG11558	P31552		B0037, YaaM, CaiC
CAIE-MONOMER	EG12608	P39206		B0035, CaiE
CARABACSU-MONOMER	G-296		small subunit	CarA, small chain, glutamine chain
CARBBACSU-MONOMER	G-297		large subunit	CarB, large chain, ammonia chain
CARBODEHYDRAT-MONOMER	EG10176	P0ABE9	carbonic anhydrase monomer	B0339, CynT
CARBOXYL-TRANSFERASE-ALPHA-MONOMER	EG11647	P0ABD5	acetyl-CoA carboxyltransferase, &alpha; subunit	B0185, AccA
CARBOXYL-TRANSFERASE-BETA-MONOMER	EG10217	P0A9Q5	acetyl-CoA carboxyltransferase, &beta; subunit	B2316, Usg, DedB, AccD
CARBPSYN-LARGE	EG10135	P00968	CarB	B0033, Cap, PyrA, &beta; chain, large chain
CARBPSYN-SMALL	EG10134	P0A6F1	CarA	B0032, Arg, Cap, PyrA, &alpha; chain, small chain
CARDIOLIPSYN-MONOMER	EG11608	P0A6H8		B1249, YciJ, Nov, Cls
CARNDEHYDRA-MONOMER	EG11559	P31572	CaiB monomer	B0038, YaaN, CaiB
CARNRACE-MONOMER	EG11557	P31551		B0036, YaaL, CaiD
CBBLSYN-MONOMER	G-398		ribulose bisphosphate carboxylase, large chain	CbbL, RuBisCO, large subunit
CBBSSYN-MONOMER	G-397		ribulose bisphosphate carboxylase, small chain	CbbS, RuBisCO, small subunit
CDHAMSARC-MONOMER	G-362		&alpha; subunit	CdhA
CDHBMSARC-MONOMER	G-361		&epsilon; subunit	CdhB
CDHCMSARC-MONOMER	G-358		&beta; subunit	CdhC
CDHDMSARC-MONOMER	G-360		&delta; subunit	CdhD
CDHEMSARC-MONOMER	G-359		&gamma; subunit	CdhE
CDPDIGLYPYPHOSPHA-MONOMER	EG10138	P06282		B3918, Cdh
CDPDIGLYSYN-MONOMER	EG10139	P0ABG1	CDP-diglyceride synthetase	B0175, Cds, CdsA, phosphatide cytidylyltransferase, CDP-diglyceride pyrophosphorylase, CTP:phosphatidate cytidylyltransferase
CFA-MONOMER	EG11531	P0A9H7	cyclopropane fatty acyl phospholipid synthase	B1661, Cfa, CdfA
CFGSS-MONOMER	G-7761			GspS
CFTRS-MONOMER	G-249			TryS
CHAINF-MONOMER	EG10067	P06960	ArgF	B0273
CHAINI-MONOMER	EG10069	P04391	ArgI	B4254
CHD-MONOMER	EG10109	P17444		B0311, BetA
CHER-MONOMER	EG10148			B1884, CheX, CheR
CHORISMUTPREPHENDEHYDRAT-MONOMER	EG10707	P0A9J8	PheA	B2599
CHORISMUTPREPHENDEHYDROG-MONOMER	EG11039	P07023	TyrA	B2600
CHORPYRLY-MONOMER	EG11369	P26602		B4039, UbiC
CISZOG1-MONOMER	CISZOG1	Q93XP7		<i>cis</i>-ZOG1
CISZOG2-MONOMER	CISZOG2	Q8RXA5		<i>cis</i>ZOG2
CITC-MONOMER	G6344			B0618, YbeO, CitC
CITRYLY-MONOMER	G6342	P0A9I1	citrate lyase, citryl-ACP lyase &beta; subunit	B0616, YbdW, CitE
CITSYN-MONOMER	EG10402	P0ABH7	citrate synthase monomer	B0720, IcdB, GltA
CITTRANS-MONOMER	G6341	P75726	citrate lyase, citrate-ACP transferase &alpha; subunit	B0615, YbdV, CitF
CKX1-MONOMER	CKX1	Q9T0N8	cytokinin oxidase	cytokinins oxidase1, cytokinin dehydrogenase 1, CKX1
CMPKI-MONOMER	EG11265	P0A6I0		B0910, YcaF, YcaG, MssA, Cmk
COATACLOS-MONOMER	G-106	P33752	butyrate-acetoacetate CoA-transferase, subunit A	CtfA
COATBCLOS-MONOMER	G-105	P23673	butyrate-acetoacetate CoA-transferase, subunit B	CtfB
CODHALPHACLTH-MONOMER			&alpha; subunit	
CODHBETACLTH-MONOMER			&beta; subunit	
COEALPHACLTH-MONOMER	G-3402	Q07341	corrinoid/iron-sulfur protein &alpha; subunit	AcsD, corrinoid/Fe-S protein, &alpha; subunit, E[Co]-&alpha; subunit
COEBETACLTH-MONOMER	G-3403	Q07340	corrinoid/iron-sulfur protein &beta; subunit	AcsC, corrinoid/Fe-S protein &beta; subunit, E[Co]-&beta; subunit
COHBENREDTHAUERA-MONOMER			4-hydroxybenzoyl-CoA reductase &gamma; subunit	
COMPRCOTE-MONOMER	G-10169	Q5D0X3	terephthalate 1,2-dioxygenase reductase component	
COPROGENOXI-MONOMER	EG12189	P36553	coproporphyrinogen III oxidase	B2436, Sec, PopB, HemF
CPDB-MONOMER	EG10160	P08331		B4213, CpdB
CPM-KDOSYNTH-MONOMER	EG10519	P04951	3-deoxy-D-<i>manno</i>-octulosonate cytidylyltransferase	B0918, KdsB
CROBETREDUCT-MONOMER	EG11560	P60584		B0039, YaaO, CaiA
CRTCLOS-MONOMER	G-98	P52046	crotonase monomer	Crt
CTPSYN-MONOMER	EG10810	P0A7E5	PyrG	B2780
CYANLY-MONOMER	EG10175	P00816	cyanase monomer	B0340, Cnt, CyaN, CynS
CYC1-MONOMER	CYC1	Q68CM0		
CYC2-MONOMER	CYC2	Q68CL9		<i>ent</i>-CDP synthase
CYCLASE-MONOMER	EG10448	P60664	imidazole glycerol phosphate synthase, HisF subunit	B2025, HisF, hisF enzyme
CYCLODEHYCLTH-MONOMER			methenylTHF cyclohydrolase/methyleneTHF dehydrogenase subunit	
CYDA-MONOMER	EG10173	P0ABJ9	cytochrome <i>bd</i>-I terminal oxidase subunit I	B0733, CydA, Cyd-1
CYDB-MONOMER	EG10174	P0ABK2	cytochrome <i>bd</i>-I terminal oxidase subunit II	B0734, CydB, Cyd-2
CYOA-MONOMER	EG10178	P0ABJ1	cytochrome <i>bo</i> terminal oxidase subunit II	B0432, CyoA
CYOB-MONOMER	EG10179	P0ABI8	cytochrome <i>bo</i> terminal oxidase subunit I	B0431, CyoB
CYOC-MONOMER	EG10180	P0ABJ3	cytochrome <i>bo</i> terminal oxidase subunit III	B0430, CyoC
CYOD-MONOMER	EG10181	P0ABJ6	cytochrome <i>bo</i> terminal oxidase subunit IV	B0429, CyoD
CYSD-MONOMER	EG10186	P21156	CysD	B2752
CYSN-MONOMER	EG10194	P23845	CysN	B2751
CYSS-MONOMER	EG10196	P21888		B0526, Syc, CysS
CYSTATHIONINE-BETA-LYASE-MONOMER	EG10583	P06721	MetC	B3008
CYTDEAM-MONOMER	EG11326	P25524		B0337, CodA
CYTIDEAM-MONOMER	EG10137	P0ABF6	Cdd	B2143
D-RIBULOKIN-MONOMER	M006		DarK	DarK
DALADALALIGA-MONOMER	EG10213	P0A6J8		B0381, DdlA
DALADALALIGB-MONOMER	EG10214	P07862	ddlB	B0092, Ddl, DdlB
DALADEHYDROGA-MONOMER	EG11407	P0A6J5	D-amino acid dehydrogenase, small subunit	B1189, DadR, DadA
DALADEHYDROGB-MONOMER			D-amino acid dehydrogenase, large subunit	
DAPASYN-MONOMER	EG10117	P12995	adenosylmethionine-8-amino-7-oxononanoate aminotransferase monomer	B0774, BioA
DCDDHCOTE-MONOMER			DCD dehydrogenase subunit	
DCHTHAUERA-MONOMER	G-246		cyclohexa-1,5-diene-1-carboxyl-CoA hydratase subunit	Dch
DCTP-DEAM-MONOMER	EG11418	P28248	Dcd	B2065, Dus, PaxA
DCYSDESULF-MONOMER	G7038	P76316	D-cysteine desulfhydrase monomer	YedO, B1919, DcyD
DEHYDDEOXGALACTKIN-MONOMER	EG20051	P31459		B3693, YidV, DgoK
DEHYDDEOXPHOSGALACT-ALDOL-MONOMER	EG20049	Q6BF16		B4477, YidU, DgoA
DEHYDROPANTLACRED-MONOMER				
DEOA-MONOMER	EG10219	P07650	DeoA	B4382, Ttg, Tpp
DEOD-MONOMER	EG10222	P0ABP8	DeoD	B4384, Pup
DEOXYGLUCONOKIN-MONOMER	EG12253	P37647	2-keto-3-deoxygluconokinase	B3526, YhjI, KdgK
DEOXYRIBOSE-P-ALD-MONOMER	EG10221	P0A6L0		B4381, Tlr, Dra, ThyR, DeoC
DETHIOBIOTIN-SYN-MONOMER	EG10120	P13000	dethiobiotin synthetase monomer	B0778, BioD
DGTPTRIPHYDRO-MONOMER	EG10225	P15723	Dgt	B0160, OptA
DHHB-METHYLTRANSFER-MONOMER	EG11143	P17993	UbiG	B2232, PufX, YfaB
DHLAXANAU-MONOMER	G-265			DhlA
DHLBXANAU-MONOMER	G-256		DhlB	DhlB
DHPDIOXYGEN-MONOMER	M011	P0ABR9	3-(2,3-dihydroxyphenyl)propionate dioxygenase monomer	B0348, MhpB
DIACYLGLYKIN-MONOMER	EG10224	P0ABN1	DgkA	B4042
DIAMINOPENDHST-MONOMER	G-11571	C1FW05		Ord
DIAMINOPIMDECARB-MONOMER	EG10549	P00861	LysA	B2838
DIAMINOPIMEPIM-MONOMER	EG10209	P0A6K1		B3809, DapF
DICHCYCLOFLAVO-MONOMER				
DIENOYLCOAREDUCT-MONOMER	G36	P42593		B3081, YgjL, FadH
DIHYDRODIPICSYN-MONOMER	EG10205	P0A6L2	DapA	B2478
DIHYDROFOLATEREDUCT-MONOMER	EG10326	P0ABQ4	dihydrofolate reductase	B0048, Tmr, TmrA, FolA
DIHYDRONEOPTERIN-MONO-P-DEPHOS-MONOMER				
DIHYDROOROT-MONOMER	EG10806	P05020	PyrC	B1062
DIHYDROOROTOX-MONOMER	EG10807	P0A7E1	dihydroorotate dehydrogenase	B0945, PyrD
DIHYDROPICRED-MONOMER	EG10206	P04036	DapB	B0031
DIHYDROPTERIREDUCT-MONOMER	EG50005	P38489	dihydropteridine reductase monomer	B0578, Ntr, NfsB, DprA, NfnB
DIHYDROXYACIDDEHYDRAT-MONOMER	EG10496	P05791	IlvD	B3771
DIOHBUTANONEPSYN-MONOMER	EG10465	P0A7J0	3,4-dihydroxy-2-butanone 4-phosphate synthase	B3041, LuxH, HtrP, RibB
DISULFOXRED-MONOMER	EG11297			B3860, PpfA, IarA, Dsf, DsbA
DLACTDEHYDROGNAD-MONOMER	G592	P52643		B1380, HtpH, HslI, HslF, LdhA
DMK-MONOMER	EG11880	P32166		B3930, YiiW, MenA
DMSA-MONOMER	EG10232	P18775	dimethyl sulfoxide reductase, chain A	B0894, DmsA
DMSB-MONOMER	EG10233	P18776	dimethyl sulfoxide reductase, chain B	B0895, DmsB
DMSC-MONOMER	EG10234	P18777	dimethyl sulfoxide reductase, chain C	B0896, DmsC
DSBBPROT-MONOMER	EG11393	P0A6M2	DsbB<sub>reduced</sub>	B1185, DsbX, RoxB, YcgA, RosB, IarB, DsbB
DSERDEAM-MONOMER	EG10249	P00926		B2366, DsdA
DSRAGIGAS-MONOMER	G-385		sulfite reductase &alpha; subunit	DsrA
DSRBGIGAS-MONOMER	G-384		sulfite reductase &beta; subunit	DsrB
DSRCGIGAS-MONOMER			sulfite reductase &gamma; subunit	
DTC1-MONOMER	DTC1	Q852S2		diterpene cyclase, OsDTC1
DTC2-MONOMER	DTC2	Q6BDZ9		diterpene cyclase, OsDTC2
DTDPDEHYDRHAMEPIM-MONOMER	EG11979	P37745		B2038, RfbD, RfbC, RmlC
DTDPDEHYRHAMREDUCT-MONOMER	EG12411	P37760		B2040, RfbC, RfbD, RmlD
DTDPGLUCDEHYDRAT-MONOMER	EG12412	P37759	RmlB	B2041, Som, RfbB
DTDPGLUCDEHYDRAT2-MONOMER	EG11453	P27830	dTDP-glucose 4,6-dehydratase 2	B3788, Rff, RffG
DTDPGLUCOSEPP-MONOMER	EG11978	P37744		B2039, Som, RfbA, RmlA
DTDPGLUCOSEPP2-MONOMER	EG11454	P61887	dTDP-glucose pyrophosphorylase 2	B3789, YifG, RffH
DTMPKI-MONOMER	EG12302	P0A720		B1098, YcfG, Tmk
DUTP-PYROP-MONOMER	EG10251	P06968	Dut	B3640, Sof, DnaS
DXPREDISOM-MONOMER	EG12715	P45568	Dxr	B0173, YaeM, IspC
DXS-MONOMER	G6237	P77488	Dxs	B0420, YajP
E1O-MONOMER	EG10979	P0AFG3	subunit of E1(0) component of 2-oxoglutarate dehydrogenase	B0726, Lys, SucA
E1P-MONOMER	EG10024	P0AFG8	subunit of E1p component of pyruvate dehydrogenase complex	B0114, AceE
E2O-MONOMER	EG10980	P0AFG6	SucB	B0727
E2P-MONOMER	EG10025	P06959	AceF	B0115
E3-MONOMER	EG10543	P0A9P0	E3 monomer	B0116, Lpd, Dhl, LpdA
EAH-MONOMER	EAH	Q94FM7	3-deoxycapsidiol hydroxylase(multifuncational)	5-<i>epi</i>-aristolochene-1,3-dihydroxylase
EAS-MONOMER	EAS	Q40577		aristolochene synthase, sesquiterpene synthase, sesquiterpene cyclase, TEAS, <i>e</i>AS, EAS
EAS12-MONOMER	EAS12	Q84LF2		epiaristolochene synthase, sesquiterpene synthase
EAS34-MONOMER	EAS34	Q84LF1		aristolochene synthase, sesquiterpene synthase, sesquiterpene cyclase, EAS34
EAS37-MONOMER	EAS37	Q84LF0		sesquiterpene cyclase, sesquiterpene synthase, EAS37
EG10004-MONOMER	EG10004	P0ABQ0		B3639, Dfp, CoaBC
EG10037-MONOMER	EG10037	P05050	AlkB repair system for alkylated DNA and RNA	B2212, AidD, AlkB
EG10040-MONOMER	EG10040	P00811	&beta;-lactamase; penicillin resistance	B4150, AmpA, AmpC
EG10041-MONOMER	EG10041	P13016	N-acetyl-anhydromuramyl-L-alanine-amidase	B0110, AmpD
EG10043-MONOMER	EG10043	P22255	adenosine-3'(2'),5'-bisphosphate nucleotidase	B4214, Amt, AmtA, CysQ
EG10048-MONOMER	EG10048	P05637	diadenosine tetraphosphatase	B0049, CfcB, ApaH
EG10085-MONOMER	EG10085	P24240	6-phospho-&beta;-glucosidase; cryptic	B2716, Sac, AscB
EG10108-MONOMER	EG10108	P0AE52		B2480, Bcp
EG10114-MONOMER	EG10114	P11988	6-phospho-&beta;-glucosidase B; cryptic	B3721, BlgA, BglB, phospho-&beta;-glucosidase B; cryptic, 6-phospho-b-glucosidase, 6-phospho-b-D-glucosyl-(1,4)-D-glucose glucohydrolase, phospho-b-glucosidase, phosphocellobiase
EG10119-MONOMER	EG10119	P12999	malonyl-CoA methyltransferase	B0777, BioC
EG10122-MONOMER	EG10122	P13001	pimeloyl-[acp] methyl ester esterase	BioB, B3412, BioH
EG10124-MONOMER	EG10124	P20099	biotin sulfoxide reductase	B3551, BisC
EG10136-MONOMER	EG10136	P06961	fused tRNA nucleotidyltransferase / 2',3'-cyclic phosphodiesterase / 2' nucleotidase and phosphatase	B3056, Cca, CCA-adding enzyme
EG10144-MONOMER	EG10144	P17411	diacetylchitobiose-6-phosphate hydrolase	B1734, YdjD, ChbF, CelF, phospho-&beta;-glucosidase; cryptic, 6-phospho-&beta;-glucosidase; cryptic
EG10153-MONOMER	EG10153	P12281		B0827, NarE, ChlE, BisB, MoeA
EG10154-MONOMER	EG10154	P12282		B0826, ChlN, MoeB
EG10156-MONOMER	EG10156		ClpA	CipA, B0882, LopD, ATP-binding component of serine protease
EG10158-MONOMER	EG10158		ClpP	B0437, LopP, heat shock protein F21.5
EG10159-MONOMER	EG10159		ClpX	B0438, LopC
EG10201-MONOMER	EG10201	P0AEB2	D-alanyl-D-alanine carboxypeptidase, fraction A; penicillin-binding protein 5	B0632, Pfv, DacA, PBP5
EG10210-MONOMER	EG10210	P21693	ATP-dependent RNA helicase, specific for 23S rRNA	B1343, RhlC, DbpA
EG10211-MONOMER	EG10211	P0AED9	DNA cytosine methylase	B1961, Mec, Dcm
EG10212-MONOMER	EG10212		dipeptidyl carboxypeptidase II	B1538, Dcp, peptidyl-dipeptidase
EG10236-MONOMER	EG10236	P0ACB0	DnaB	B4052, GrpD, GrpA, GroP, DnaB
EG10238-MONOMER	EG10238	P10443	DNA polymerase III, &alpha; subunit	B0184, SdgC, PolC, DnaE
EG10239-MONOMER	EG10239	P0ABS5	DNA primase	B3066, SdgA, ParB, DnaP, DnaG
EG10240-MONOMER	EG10240		chaperone with DnaK; heat shock protein	B0015, GrpC, GroP, DnaJ
EG10241-MONOMER	EG10241		chaperone Hsp70; DNA biosynthesis; autoregulated heat shock proteins	B0014, GrpC, GrpF, Seg, GroP, DnaL, DnaK
EG10242-MONOMER	EG10242		DnaN	B3701, DnaN
EG10243-MONOMER	EG10243		DNA polymerase III, &epsilon; subunit	B0215, MutD, DnaQ
EG10244-MONOMER		P0A8J2	DnaT	B4362, DnaT
EG10245-MONOMER	EG10245		DNA polymerase III, &tau; subunit	B0470, DnaZ, DnaX, DNA elongation factor III
EG10299-MONOMER	EG10299	P13039	enterochelin esterase	B0585, Fes, enterobactin esterase
EG10329-MONOMER	EG10329	P05523	formamidopyrimidine DNA glycosylase	B3635, Fpg, MutM
EG10341-MONOMER	EG10341	P0AD68	essential cell division protein FtsI; penicillin-binding protein 3	B0084, Sep, PbpB, FtsI, PBP3
EG10343-MONOMER	EG10343		16S rRNA m<sup>2</sup>G966 methyltransferase	B3465, YhhF, RsmD
EG10355-MONOMER	EG10355	P0AEN8	L-fucose mutarotase	B2804, FucU
EG10370-MONOMER	EG10370	P62620		B2515, GcpE, IspG
EG10374-MONOMER	EG10374		&gamma;-glutamyltranspeptidase	B3447, Ggt
EG10376-MONOMER	EG10376	P0A6U5	16S rRNA m<sup>7</sup>G527 methyltransferase	B3740, GidB, RsmG
EG10381-MONOMER	EG10381	P15067		B3431, GlgX
EG10395-MONOMER	EG10395	P0A6V5		B3425, GlpE
EG10397-MONOMER	EG10397	P09391	intramembrane serine protease GlpG	B3424, GlpG
EG10416-MONOMER	EG10416		phage lambda replication; host DNA synthesis; heat shock protein; protein repair	B2614, GrpE
EG10423-MONOMER	EG10423		DNA gyrase, subunit A	B2231, ParD, NorA, NfxA, NalA, HisW, GyrA
EG10424-MONOMER	EG10424		DNA gyrase, subunit B	B3699, NalC, ParA, PcbA, PcpA, HopA, Cou, HisU, HimB, AcrB, GyrB
EG10435-MONOMER	EG10435		regulator of FtsH protease	B4175, HflA, HflC
EG10436-MONOMER	EG10436		regulator of FtsH protease	B4174, HslY, HflA, HflK
EG10437-MONOMER	EG10437	P25519	GTPase associated with the 50S subunit of the ribosome	B4173, HflA, HslX, HflX
EG10442-MONOMER	EG10442		HipB Polypeptide	B1508, HipB
EG10443-MONOMER	EG10443	P23874	serine kinase HipA	B1507, HipA
EG10454-MONOMER	EG10454	P07649	tRNA pseudouridine synthase I	B2318, LeuK, HisT, AsuC, TruA
EG10455-MONOMER	EG10455		periplasmic chaperone	B0178, Skp, OmpH, HlpA, HLP-I
EG10456-MONOMER	EG10456	P24232	fused nitric oxide dioxygenase and dihydropteridine reductase 2	B2552, Hmp, FsrB, HmpA
EG10458-MONOMER	EG10458		host modification; DNA methylase M	B4349, Hsp, Hsm, HsdM
EG10459-MONOMER	EG10459		host restriction; endonuclease R	B4350, Hsr, Hsp, HsdR
EG10460-MONOMER	EG10460		specificity determinant for hsdM and hsdR	B4348, Hss, Hsp, HsdS
EG10463-MONOMER	EG10463	P0C0V0	DegP	B0161, Ptd, protease Do, HtrA
EG10488-MONOMER	EG10488	P10423	alkaline phosphatase isozyme conversion protein	B2753, Iap
EG10523-MONOMER	EG10523		S-adenosylmethionine-6-N',N'-adenosyl (rRNA) dimethyltransferase	B0051, KsgA
EG10530-MONOMER	EG10530		leader peptidase (signal peptidase I)	B2568, Lep, LepB, LP1
EG10534-MONOMER	EG10534	P15042	DNA ligase	B2411, Lop, PdeC, DnaL, LigA, Lig
EG10542-MONOMER	EG10542		Lon	B0439, Muc, Dir, Deg, LopA, CapR, Lon
EG10548-MONOMER	EG10548		prolipoprotein signal peptidase II	B0027, LspA, Lsp, signal peptidase II, leader peptidase II, SPase II
EG10564-MONOMER	EG10564	P23256	bifunctional &beta;-cystathionase, PLP-dependent and regulator of maltose regulon	B1622, MalY
EG10570-MONOMER	EG10570		methionine aminopeptidase	B0168, Map
EG10571-MONOMER	EG10571		MazE antitoxin of the MazF-MazE toxin-antitoxin system	B2783, MazE, ChpR, ChpAI
EG10572-MONOMER	EG10572	P0AEY3	nucleoside triphosphate pyrophosphohydrolase	B2781, MazG
EG10573-MONOMER	EG10573	P24200	restriction of DNA at 5-methylcytosine residues	B1159, RglA, McrA
EG10574-MONOMER	EG10574	P15005	MrcB subunit of 5-methylcytosine restriction system	B4346, RglB, McrB
EG10575-MONOMER	EG10575	P15006	MrcC subunit of 5-methylcytosine restriction system	B4345, McrC
EG10580-MONOMER	EG10580	P0C0T5	MepA	B2328
EG10595-MONOMER	EG10595	P16384	tRNA(i<sup>6</sup>A37) synthase	B4171, TrpX, MiaA
EG10605-MONOMER	EG10605	P02919	MrcB	B0149, PonB, PbpF, PBP1B, PBP1Bs
EG10624-MONOMER	EG10624	P06722	MutH	B2831, Prv, MutR
EG10625-MONOMER	EG10625	P23909	MutS	B2733, Plm, Ant, Fdv
EG10626-MONOMER	EG10626	P08337		B0099, NudA, MutT
EG10634-MONOMER	EG10634	P0AF24	ribonucleotide monophosphatase	B0675, NagD
EG10651-MONOMER	EG10651	P0A6C1	endonuclease IV	B2159, Nfo
EG10668-MONOMER	EG10668	P0AFH0	Ogt	O-6-alkylguanine-DNA/Cysteine-protein-methyltransferase, B1335
EG10673-MONOMER	EG10673		outer membrane protease VII (outer membrane protein 3b)	B0565, OmpT, omptin
EG10689-MONOMER	EG10689	P0A7A5	L-isoaspartate protein carboxylmethyltransferase type II	B2743, Pcm
EG10690-MONOMER	EG10690	P0ABF1	poly(A) polymerase I	B0143, PcnB, PAP I
EG10694-MONOMER	EG10694	P68767	aminopeptidase A/I	PepA, B4260, XerB, CarP
EG10695-MONOMER	EG10695		PepD	B0237, PepH
EG10696-MONOMER	EG10696		aminopeptidase N	B0932, PepN, &alpha;-aminoacylpeptide hydrolase
EG10697-MONOMER	EG10697		PepP	B2908
EG10698-MONOMER	EG10698		proline dipeptidase	B3847, PepQ
EG10716-MONOMER	EG10716	P16685	carbon-phosphorous lyase complex subunit	B4101, PhnG
EG10717-MONOMER	EG10717	P16686	carbon-phosphorous lyase complex subunit	B4100, PhnH
EG10719-MONOMER	EG10719	P16688	carbon-phosphorous lyase complex subunit	B4098, PhnJ
EG10723-MONOMER	EG10723	P16690		B4094, PhnN
EG10736-MONOMER	EG10736	P00914	deoxyribodipyrimidine photolyase (photoreactivation)	B0708, Phr, PhrB
EG10737-MONOMER	EG10737	P03014	e14 prophage; site-specific DNA recombinase	B1158, PinE, Pin
EG10743-MONOMER	EG10743	P05055	polynucleotide phosphorylase monomer	B3164, Bfl, Pnp
EG10746-MONOMER	EG10746	P00582	DNA polymerase I, 5' --> 3' polymerase, 5' --> 3'  and 3' --> 5' exonuclease	B3863, ResA, PolA
EG10747-MONOMER	EG10747	P21189	DNA polymerase II	B0060, DinA, PolB
EG10748-MONOMER	EG10748	P02918	peptidoglycan synthetase; penicillin-binding protein 1A	B3396, PonA, MrcA, PBP1A
EG10757-MONOMER	EG10757	P0AFL3	peptidyl-prolyl <i>cis-trans</i> isomerase A (rotamase A)	B3363, Rot, RotA, PpiA
EG10758-MONOMER	EG10758	P23869	peptidyl-prolyl <i>cis-trans</i> isomerase B (rotamase B)	B0525, PpiB
EG10760-MONOMER	EG10760		tail-specific protease	B1830, Tsp, Prc, carboxy-terminal protease for penicillin-binding protein 3, c-terminal processing peptidase, protease re
EG10763-MONOMER		P17888	primosome factor N'	B3935, SrgA, replication factor Y, PriA
EG10764-MONOMER		P07013	PriB	B4201
EG10765-MONOMER		P23862	primosomal replication protein N''	B0467, PriC
EG10780-MONOMER	EG10780	P23857		B1308, PspE, phage shock protein
EG10785-MONOMER	EG10785		peptidyl-tRNA hydrolase	B1204, Rap, Pth
EG10786-MONOMER	EG10786		protease III	B2821, PtrA, Ptr, Pitrilysin, Protease pi
EG10812-MONOMER	EG10812			B0405, TsaA, QueA
EG10817-MONOMER	EG10817	P04982	ribose pyranase	B3748, RbsP, RbsD
EG10824-MONOMER	EG10824	P08394	RecB	B2820, Ior, RorA, RecB
EG10825-MONOMER	EG10825	P07648	RecC	B2822, RecC
EG10826-MONOMER	EG10826	P04993	RecD	B2819, HopE, RecD
EG10827-MONOMER	EG10827	P15032	exonuclease VIII, ds DNA exonuclease, 5' --> 3' specific	B1350, RmuB, Rac, SbcA, RecE
EG10828-MONOMER	EG10828	P0A7H0	ssDNA and dsDNA binding,  ATP binding	B3700, UvrF, RecF
EG10832-MONOMER	EG10832	P0A7H3	protein interacts with RecR and possibly RecF proteins	B2565, RecO
EG10833-MONOMER	EG10833	P15043	ATP-dependent DNA helicase	B3822, RecQ
EG10834-MONOMER	EG10834	P0A7H6	recombination and repair	B0472, RecR
EG10837-MONOMER	EG10837	P09980	rep	B3778, MmrA, MbrA, DasC, Rep
EG10838-MONOMER	EG10838	P67910	ADP-L-glycero-D-mannoheptose-6-epimerase	B3619, HldD, WaaD, NbsB, HtrM, RfaD
EG10844-MONOMER	EG10844			B3780, MmrA, RhlB
EG10850-MONOMER	EG10850			B4373, RimI
EG10851-MONOMER	EG10851			B1066, Tcp, RimJ
EG10852-MONOMER	EG10852		ribosomal protein S6 modification protein	B0852, Nek, RimK
EG10856-MONOMER	EG10856		RNase I, cleaves phosphodiester bond between any two nucleotides	B0611, RnsA, Rna
EG10857-MONOMER	EG10857		RNase III	B2567, RanA, Rnc
EG10858-MONOMER	EG10858	P09155	RNase D	B1804, Rnd
EG10859-MONOMER	EG10859	P21513	RNase E	B1084, SmbB, Ams, Rne
EG10860-MONOMER	EG10860		RNase HI, degrades RNA of DNA-RNA hybrids, participates in DNA replication	B0214, Sin, Cer, Rnh, SdrA, HerA, DasF, RnhA
EG10861-MONOMER	EG10861		RNAse HII,  degrades RNA of DNA-RNA hybrids	B0183, RnhB
EG10862-MONOMER	EG10862	P0A7Y8	RNase P protein component; processes tRNA, 4.5S RNA	B3704, RnpA
EG10863-MONOMER	EG10863	P03842	RNase PH monomer	B3643, Rph
EG10864-MONOMER	EG10864		50S ribosomal subunit protein L1	B3984, Rpy, RplA
EG10865-MONOMER	EG10865		50S ribosomal subunit protein L2	B3317, RplB
EG10866-MONOMER	EG10866		50S ribosomal subunit protein L3	B3320, RplC
EG10867-MONOMER	EG10867		50S ribosomal subunit protein L4	B3319, EryA, RplD
EG10868-MONOMER	EG10868		50S ribosomal subunit protein L5	B3308, RplE
EG10869-MONOMER	EG10869		50S ribosomal subunit protein L6	B3305, RplF
EG10870-MONOMER	EG10870		50S ribosomal subunit protein L9	B4203, RplI
EG10871-MONOMER	EG10871		50S ribosomal subunit protein L10	B3985, RplJ
EG10873-MONOMER	EG10873		50S ribosomal subunit protein L12	B3986, RplL
EG10874-MONOMER	EG10874		50S ribosomal subunit protein L13	B3231, RplM
EG10875-MONOMER	EG10875		50S ribosomal subunit protein L14	B3310, RplN
EG10876-MONOMER	EG10876		50S ribosomal subunit protein L15	B3301, RplO
EG10877-MONOMER	EG10877		50S ribosomal subunit protein L16	B3313, RplP
EG10878-MONOMER	EG10878		50S ribosomal subunit protein L17	B3294, RplQ
EG10879-MONOMER	EG10879		50S ribosomal subunit protein L18	B3304, RplR
EG10880-MONOMER	EG10880		50S ribosomal subunit protein L19	B2606, RplS
EG10881-MONOMER	EG10881		50S ribosomal subunit protein L20	B1716, PdzA, RplT
EG10882-MONOMER	EG10882		50S ribosomal subunit protein L22	B3315, EryB, RplV
